code,date,real,pred1,pred2,pred3,cum_ret_real,cum_ret1,cum_ret2,cum_ret3,invNorm_actual
000012,2022-04-21,-0.050152,-0.03261849290394628,-0.047168826409727,-0.029277457836388132,-0.276494,-0.1715311525590028,-0.18675122425676977,-0.23980478025080998,-0.2647745165379193
000012,2022-04-22,-0.011200000000000002,-0.0006512942967217611,-0.023834496047653447,-0.056593706000512944,-0.287694,-0.17218244685572456,-0.21058572030442324,-0.2963984862513229,-0.27645391338759634
000012,2022-04-25,-0.082524,-0.07083532984110681,-0.08331405881367783,-0.05196044803983979,-0.37021800000000005,-0.2430177766968314,-0.29389977911810106,-0.3483589342911627,-0.3615463974931594
000012,2022-04-26,-0.040564,-0.02066033739724345,-0.04062949144559295,0.007188844967022101,-0.41078200000000004,-0.2636781140940748,-0.334529270563694,-0.3411700893241406,-0.39992125214104657
000012,2022-04-27,0.025735,0.037179916071513594,0.009433608227952717,0.025340107558264213,-0.38504700000000003,-0.22649819802256121,-0.3250956623357413,-0.3158299817658764,-0.376562668736532
000012,2022-04-28,-0.010753000000000002,0.002412570991222593,-0.019219474044562545,-0.034671730761889175,-0.39580000000000004,-0.22408562703133864,-0.3443151363803038,-0.3505017125277656,-0.38657388074316856
000012,2022-04-29,0.018116,0.03575682963651224,0.010852464620676745,0.0492331763266029,-0.377684,-0.18832879739482639,-0.33346267175962707,-0.3012685362011627,-0.36988896200810895
000012,2022-05-05,0.02847,0.00979176674590715,-0.002549741671587686,0.03170304057301876,-0.349214,-0.17853703064891924,-0.3360124134312148,-0.2695654956281439,-0.34319295744331646
000012,2022-05-06,-0.024221,-0.023257674167655815,-0.03125392224404649,-0.0830293234951579,-0.373435,-0.20179470481657505,-0.36726633567526124,-0.3525948191233018,-0.3665513305529917
000012,2022-05-09,0.007092,0.004254915590145756,-0.007721216143444335,-0.06031546200928184,-0.36634300000000003,-0.1975397892264293,-0.3749875518187056,-0.41291028113258366,-0.3598775817656008
000012,2022-05-10,0.014085,0.016614869102535162,0.007517518818558678,0.0424415783112112,-0.352258,-0.18092492012389413,-0.3674700330001469,-0.37046870282137245,-0.3465292009524936
000012,2022-05-11,0.010417,0.013900555639971383,0.010444099627445148,0.060656938769502844,-0.341841,-0.16702436448392274,-0.3570259333727018,-0.3098117640518696,-0.33651798894585705
000012,2022-05-12,0.001718,0.001668729664999061,0.0014814787383758809,-0.018952149457620582,-0.340123,-0.16535563481892368,-0.3555444546343259,-0.3287639135094902,-0.334849677925913
000012,2022-05-13,0.020583,0.012646647312627532,0.01851187953124269,-0.006498867598944136,-0.31954000000000005,-0.15270898750629616,-0.3370325751030832,-0.3352627811084343,-0.31482801097406166
000012,2022-05-16,-0.02521,-0.0016041203441692674,-0.007975332714770918,0.007224258617977541,-0.34475,-0.15431310785046543,-0.3450079078178541,-0.3280385224904568,-0.3398552418702634
000012,2022-05-17,0.013793,0.011181266350711795,0.013841446569155123,-0.0021445867722219014,-0.330957,-0.14313184149975364,-0.331166461248699,-0.3301831092626787,-0.3265074498827065
000012,2022-05-18,0.006803,0.0002257399232144684,0.006941778470421144,-0.0013373910606609418,-0.324154,-0.14290610157653916,-0.3242246827782779,-0.33152050032333963,-0.31983323844666894
000012,2022-05-19,0.028716,0.007612354653142836,0.023285206353188044,0.0392701218381894,-0.29543800000000003,-0.13529374692339632,-0.3009394764250898,-0.29225037848515023,-0.2914691331567718
000012,2022-05-20,0.009852,0.022476392950198088,0.031538722689570364,0.02862764678263574,-0.285586,-0.11281735397319824,-0.2694007537355194,-0.2636227317025145,-0.2814584258577497
000012,2022-05-23,0.003252,0.004416629957759546,0.011468576510791527,-0.017039517893259193,-0.28233400000000003,-0.1084007240154387,-0.25793217722472794,-0.2806622495957737,-0.2781215094050864
000012,2022-05-24,-0.038898,-0.03292446148093863,-0.019350661472766803,0.004306459780242355,-0.321232,-0.14132518549637732,-0.2772828386974947,-0.2763557898155313,-0.31816530595743586
000012,2022-05-25,0.015177,0.01658750205570821,0.015415568341718634,-0.05082052383337732,-0.306055,-0.12473768344066911,-0.26186727035577606,-0.32717631364890865,-0.30314899265509543
000012,2022-05-26,0.006645,0.00918347193234451,0.0021351438263542185,-0.04286704683028936,-0.29941,-0.11555421150832461,-0.25973212652942185,-0.370043360479198,-0.2964745709242186
000012,2022-05-27,0.00165,0.004378067300867027,0.004903783487769769,0.006353385629045805,-0.29776,-0.11117614420745758,-0.2548283430416521,-0.3636899748501522,-0.2948062178453066
000012,2022-05-30,0.008237,0.012086866809349023,0.009070536119824375,-3.0114221002297548e-05,-0.28952300000000003,-0.09908927739810856,-0.24575780692182772,-0.3637200890711545,-0.28646403186106806
000012,2022-05-31,0.01634,0.018627591000989877,0.021718489917889335,0.045822614621181035,-0.273183,-0.08046168639711868,-0.2240393170039384,-0.31789747444997346,-0.2697790290080727
000012,2022-06-01,-0.011254,0.002700783886678891,-0.0035200640027570496,-0.014492342680486214,-0.28443700000000005,-0.0777609025104398,-0.22755938100669543,-0.3323898171304597,-0.2814584258577497
000012,2022-06-02,0.026016,0.00783832495010162,0.014734599297026186,0.0532383256609501,-0.258421,-0.06992257756033818,-0.21282478170966926,-0.27915149146950957,-0.2547628839416039
000012,2022-06-06,0.006339,0.023020816155688646,0.022206927762644928,0.018725241325905806,-0.25208200000000003,-0.04690176140464952,-0.19061785394702432,-0.26042625014360377,-0.24808909309524504
000012,2022-06-07,0.006299,0.003938520777261365,0.014371335726928437,0.05007633245570148,-0.24578300000000003,-0.04296324062738816,-0.17624651822009588,-0.2103499176879023,-0.2414153653373382
000012,2022-06-08,-0.009390000000000003,0.010940752894938493,0.014806508633939418,-0.014602873648076109,-0.25517300000000004,-0.03202248773244967,-0.16144000958615648,-0.2249527913359784,-0.2514266404324266
000012,2022-06-09,-0.023697,-0.011829874021757163,-0.011244432321607125,-0.03100128669393426,-0.27887,-0.04385236175420683,-0.1726844419077636,-0.25595407802991266,-0.2764542498593394
000012,2022-06-10,0.022654,0.022962350192012888,0.02202101915766981,0.016019377627320086,-0.256216,-0.020890011562193944,-0.15066342275009378,-0.23993470040259257,-0.25309516174721014
000012,2022-06-13,0.001582,-0.0048164462940144615,-0.00047233235614494405,0.009671039074419963,-0.254634,-0.025706457856208405,-0.15113575510623872,-0.2302636613281726,-0.2514269769041696
000012,2022-06-14,-0.0015799999999999998,0.011646076329069409,0.01406754137881499,0.0028493688969936926,-0.256214,-0.014060381527138996,-0.13706821372742373,-0.22741429243117892,-0.2530957085137925
000012,2022-06-15,0.058544,0.009201701464753268,0.033190762783775966,0.06765269101498605,-0.19767,-0.004858680062385727,-0.10387745094364778,-0.15976160141619286,-0.19136208119603526
000012,2022-06-16,0.004484,-0.0008482245041068351,0.022428052659959976,-0.011736092338379828,-0.19318600000000002,-0.0057069045664925626,-0.0814493982836878,-0.1714976937545727,-0.18635697990033157
000012,2022-06-17,0.044643,0.015371726567556351,0.037183993159076605,0.04729636085571043,-0.14854300000000004,0.009664822001063788,-0.04426540512461119,-0.12420133289886226,-0.13630230781308855
000012,2022-06-20,-0.008547000000000003,0.008299832876137898,0.019458446888926582,0.01569510298496221,-0.15709000000000004,0.017964654877201686,-0.024806958235684608,-0.10850622991390005,-0.14631320437746603
000012,2022-06-21,0.010057,-0.0011940444594655568,0.020154309621513627,-0.005582192393990756,-0.14703300000000002,0.01677061041773613,-0.00465264861417098,-0.1140884223078908,-0.13463435429437137
000012,2022-06-22,0.058321,-0.012843698711028233,0.02200157814407386,0.03700476273969899,-0.08871200000000003,0.003926911706707895,0.01734892952990288,-0.07708365956819181,-0.0662271043661269
000012,2022-06-23,0.02957,0.024892970949986756,0.04753126384495978,0.012016163005495448,-0.05914200000000003,0.02881988265669465,0.06488019337486266,-0.06506749656269636,-0.029520360958086453
000012,2022-06-24,0.018276,0.015351823260773115,0.03050163388774975,0.03816413921880639,-0.04086600000000003,0.04417170591746777,0.0953818272626124,-0.026903357343889975,-0.006162576673961501
000012,2022-06-27,-0.017105,0.01430067987128348,0.020036011092039948,-0.0388648416236939,-0.05797100000000002,0.05847238578875125,0.11541783835465236,-0.06576819896758387,-0.028423284325151954
000012,2022-06-28,-0.006693,0.015690179476088122,0.011257975538814087,-0.010427700936072329,-0.06466400000000003,0.07416256526483937,0.12667581389346644,-0.0761958999036562,-0.03698467113524122
000012,2022-06-29,-0.013477,-0.01828600915956926,-0.02139159024974509,-0.007397268182353367,-0.07814100000000003,0.055876556105270106,0.10528422364372136,-0.08359316808600957,-0.054108454170648884
000012,2022-06-30,0.013661,0.018135798297078218,0.006634519671261684,-0.012526674757627879,-0.06448000000000002,0.07401235440234832,0.11191874331498304,-0.09611984284363745,-0.0369848078268869
000012,2022-07-01,-0.018868,-0.002365827756532559,-0.017810454191810727,0.003559240156879237,-0.08334800000000003,0.07164652664581576,0.09410828912317232,-0.09256060268675821,-0.06095836694500681
000012,2022-07-04,0.002747,0.010040152152793077,-0.011193979206586841,0.011957869276013153,-0.08060100000000002,0.08168667879860884,0.08291430991658547,-0.08060273341074506,-0.05753389423595852
000012,2022-07-05,0.005479,-0.0017214581994253022,-0.01105296642536456,0.019719189369597476,-0.07512200000000002,0.07996522059918354,0.07186134349122092,-0.06088354404114758,-0.05068490675889392
000012,2022-07-06,-0.021798,-0.01664645037350421,-0.02905509190816772,-0.007453553596119419,-0.09692000000000003,0.06331877022567933,0.04280625158305319,-0.068337097637267,-0.07808266520277105
000012,2022-07-07,-0.0027859999999999994,0.007806005966374864,-0.010469691830594666,-0.013422194301737411,-0.09970600000000003,0.07112477619205419,0.03233655975245853,-0.08175929193900441,-0.08150803166488688
000012,2022-07-08,-0.008380000000000002,-0.002306117836182851,-0.011564599647056466,-0.012039085142990166,-0.10808600000000003,0.06881865835587135,0.02077196010540206,-0.09379837708199458,-0.09178251178097083
000012,2022-07-11,-0.032394,-0.015431104703052877,-0.02635340410217552,-0.04852481918956124,-0.14048000000000002,0.05338755365281847,-0.005581443996773457,-0.14232319627155582,-0.131166991952827
000012,2022-07-12,-0.0131,-0.010931713413367645,-0.020099613073166017,-0.04302249677557529,-0.15358000000000002,0.04245584023945082,-0.025681057069939475,-0.1853456930471311,-0.14657796558027308
000012,2022-07-13,0.013273999999999998,0.005670132357198878,0.008201507948205468,0.0462296402828436,-0.14030600000000004,0.048125972596649705,-0.01747954912173401,-0.1391160527642875,-0.13116686577592343
000012,2022-07-14,-0.008734000000000002,0.00337752020710491,0.0015398685426676866,-0.012230053886651215,-0.14904000000000003,0.05150349280375461,-0.01593968057906632,-0.15134610665093873,-0.14144164030478254
000012,2022-07-15,-0.044053,-0.016425026085540716,-0.023108505044621468,-0.012700819914136602,-0.19309300000000004,0.035078466718213894,-0.03904818562368779,-0.16404692656507533,-0.19281345205965225
000012,2022-07-18,0.03533,0.019790284563230686,0.016528541055455346,0.024610784025734106,-0.15776300000000004,0.05486875128144458,-0.022519644568232442,-0.13943614253934122,-0.15342880365192452
000012,2022-07-19,-0.048961,0.0018126227112729987,-0.01595534814112389,0.010142646281262852,-0.20672400000000002,0.05668137399271758,-0.03847499270935634,-0.12929349625807837,-0.2099371089181562
000012,2022-07-20,0.018721,0.009654525583867885,-0.004604786815825167,-0.02461223506012586,-0.18800300000000003,0.06633589957658546,-0.0430797795251815,-0.15390573131820423,-0.18938816971547223
000012,2022-07-21,-0.018377,-0.010226389979236725,-0.018559380643149707,-0.02819410294172464,-0.20638000000000004,0.05610950959734874,-0.06163916016833121,-0.18209983425992887,-0.20993715097712412
000012,2022-07-22,-0.015601,-0.001212679919778835,-0.012575986593339639,-0.02726581946163631,-0.22198100000000004,0.054896829677569904,-0.07421514676167085,-0.20936565372156518,-0.22706143872014634
000012,2022-07-25,-0.023772,-0.00785665251535772,-0.028184309760857347,-0.05255886303484225,-0.24575300000000003,0.047040177162212184,-0.10239945652252819,-0.26192451675640743,-0.25274750231871074
000012,2022-07-26,0.030844,0.012319080779473572,0.008461570994228569,-0.006248995270766666,-0.21490900000000004,0.059359257941685756,-0.09393788552829963,-0.2681735120271741,-0.22021228300721019
000012,2022-07-27,0.011024,0.0009605123896157175,0.006055382280707508,0.010537916461402896,-0.20388500000000004,0.060319770331301474,-0.08788250324759211,-0.2576355955657712,-0.20822516171903627
000012,2022-07-28,-0.0031150000000000006,0.004141309604911582,0.00632843462844474,0.01767136976772668,-0.20700000000000005,0.06446107993621306,-0.08155406861914738,-0.23996422579804452,-0.2116496659723105
000012,2022-07-29,0.040625,-0.010834684792799368,0.01931656031833446,0.10293171121410044,-0.16637500000000002,0.05362639514341369,-0.06223750830081291,-0.13703251458394408,-0.16712755669695936
000012,2022-08-01,0.006006,0.006033646355685373,0.030208480095790205,0.01774165030305465,-0.16036900000000004,0.05966004149909906,-0.03202902820502271,-0.11929086428088943,-0.1602780224533124
000012,2022-08-02,-0.073134,-0.03138457039679784,-0.01960002343722724,-0.059657491515760844,-0.23350300000000002,0.02827547110230122,-0.05162905164224996,-0.17894835579665028,-0.24418465395948755
000012,2022-08-03,0.075684,-0.01048112244770449,0.016417521227827546,0.05841792961438956,-0.15781900000000004,0.01779434865459673,-0.035211530414422404,-0.12053042618226072,-0.16370280008987778
000012,2022-08-04,-0.026946,0.010200901213425357,0.021298086951941585,-0.04133715187363958,-0.18476500000000004,0.027995249868022085,-0.013913443462480822,-0.1618675780559003,-0.19452565161257954
000012,2022-08-05,-0.009231,0.015720336975751422,0.01266533691976348,-0.03334323517293486,-0.19399600000000003,0.04371558684377351,-0.0012481065427173421,-0.19521081322883516,-0.20480023687608312
000012,2022-08-08,0.034161,0.005643043960064371,0.01049270889857103,0.0017882421668549697,-0.15983500000000003,0.04935863080383788,0.009244602355853688,-0.1934225710619802,-0.1671282506699294
000012,2022-08-09,0.018018,0.00345492417058239,0.008331683737425386,0.0413660674140576,-0.14181700000000003,0.05281355497442027,0.017576286093279075,-0.1520565036479226,-0.1465796269095045
000012,2022-08-10,0.010324,-0.006362381900248644,0.0007118542498617784,-0.016866970977529983,-0.13149300000000003,0.046451173074171626,0.01828814034314085,-0.16892347462545257,-0.1345934729775917
000012,2022-08-11,0.011679,0.02008289303130191,0.020840841049998605,0.002604396438574297,-0.11981400000000003,0.06653406610547354,0.03912898139313946,-0.16631907818687827,-0.12089419419545824
000012,2022-08-12,0.024531,-0.0022150303492918947,0.016127369060002544,0.04798013452602601,-0.09528300000000003,0.06431903575618164,0.055256350453142006,-0.11833894366085226,-0.09178364737310364
000012,2022-08-15,0.0,0.0018564398445537686,0.014298396123206047,-0.020536573866127256,-0.09528300000000003,0.0661754756007354,0.06955474657634805,-0.13887551752697952,-0.09178364737310364
000012,2022-08-16,-0.012676,0.0020629366524298398,0.0034889466864044608,-0.004706398505817111,-0.10795900000000003,0.06823841225316525,0.07304369326275251,-0.14358191603279663,-0.10719506261971243
000012,2022-08-17,-0.009986000000000002,0.006813607190253423,-0.0015347130208010077,-0.005055719263547809,-0.11794500000000004,0.07505201944341867,0.0715089802419515,-0.14863763529634444,-0.11918207876046673
000012,2022-08-18,-0.011527000000000003,-0.005643374942704252,-0.010544246066971307,-0.010544982368006689,-0.12947200000000003,0.06940864450071442,0.0609647341749802,-0.15918261766435113,-0.132880726658082
000012,2022-08-19,-0.0072889999999999995,-0.010216159676152668,-0.009976590023841325,0.007414028681053758,-0.13676100000000005,0.059192484824561756,0.05098814415113887,-0.15176858898329737,-0.14144309133917446
000012,2022-08-22,0.0014679999999999997,0.009713270197236081,-0.007207532565768385,0.015722672638407736,-0.13529300000000005,0.06890575502179783,0.043780611585370485,-0.13604591634488963,-0.13973120722850624
000012,2022-08-23,-0.002933,-0.0008466780079444377,-0.00862289216075264,-0.00236606929707997,-0.13822600000000004,0.0680590770138534,0.035157719424617845,-0.1384119856419696,-0.14315651060217022
000012,2022-08-24,-0.042647,-0.02830453367209211,-0.03058402159412258,-0.04007149238269858,-0.18087300000000003,0.03975454334176129,0.004573697830495264,-0.17848347802466819,-0.19281559706701404
000012,2022-08-25,-0.010753000000000002,0.006957906164431883,-0.014627425187651658,-0.03460523553367029,-0.19162600000000005,0.04671244950619317,-0.010053727357156393,-0.21308871355833847,-0.20480263423725228
000012,2022-08-26,0.015528,-0.00404986644337144,-0.006963465660394716,0.011578960034378638,-0.17609800000000003,0.04266258306282173,-0.01701719301755111,-0.20150975352395983,-0.18767872502494107
000012,2022-08-29,-0.004587,0.0005677007303392526,-0.005563429239410249,-0.009176383553178485,-0.18068500000000004,0.04323028379316098,-0.022580622256961357,-0.21068613707713832,-0.19281570221443378
000012,2022-08-30,-0.009217,-0.005500319925199744,-0.017379370110118683,0.0018841576431062879,-0.18990200000000004,0.037729963867961236,-0.03995999236708004,-0.20880197943403203,-0.203090476743293
000012,2022-08-31,0.010853,-0.014618522345269624,-0.006417501977852155,0.03384907837963247,-0.17904900000000004,0.023111441522691612,-0.04637749434493219,-0.17495290105439956,-0.19110346060253858
000012,2022-09-01,0.009202,-0.007224631506450201,0.006414849964802436,0.01205542505201182,-0.16984700000000003,0.015886810016241412,-0.03996264438012976,-0.16289747600238774,-0.18082967445942466
000012,2022-09-02,-0.013678,0.0025329646440311274,0.004773199038791534,-0.005777009533212807,-0.18352500000000005,0.018419774660272538,-0.03518944534133822,-0.16867448553560055,-0.19624134205984078
000012,2022-09-05,-0.0030820000000000005,0.0033601958322093638,-0.004250224964573292,-0.036354594184719896,-0.18660700000000002,0.0217799704924819,-0.039439670305911514,-0.20502907972032045,-0.19966647719763334
000012,2022-09-06,0.049459,0.01676382899404469,0.039070143980275,0.06470465177934498,-0.13714800000000005,0.038543799486526586,-0.0003695263256365128,-0.14032442794097547,-0.14487026633690903
000012,2022-09-07,0.039764,0.0028427098558452338,0.037391566461289195,0.016867370537724885,-0.09738400000000003,0.04138650934237183,0.03702204013565268,-0.12345705740325058,-0.0986363570688255
000012,2022-09-08,-0.011331,-0.005687101057445237,0.01800563087261164,0.005881736363234913,-0.10871500000000003,0.035699408284926584,0.05502767100826432,-0.11757532104001567,-0.11233487878953709
000012,2022-09-09,0.0014330000000000002,0.010536581884239803,0.029450218469071563,0.026008382498915794,-0.10728200000000003,0.046235990169166394,0.0844778894773359,-0.09156693854109987,-0.1106220904110595
000012,2022-09-13,-0.011445,0.002607602044468262,0.010054707095603332,0.0041085723363651905,-0.11872700000000003,0.04884359221363465,0.09453259657293922,-0.08745836620473468,-0.12432126404577319
000012,2022-09-14,0.099855,-0.011125679635964409,0.023584414108458733,0.01909630657003064,-0.018872000000000028,0.037717912577670244,0.11811701068139796,-0.06836205963470404,-0.006167150586718406
000012,2022-09-15,0.009211,-0.018477463579022115,0.02325228703533079,0.08695737874138026,-0.009661000000000027,0.01924044899864813,0.14136929771672874,0.018595319106676222,0.005820149452069073
000012,2022-09-16,-0.053455,-0.028289793823157335,-0.0008669312319971164,-0.05192102827219394,-0.06311600000000003,-0.009049344824509205,0.14050236648473163,-0.03332570916551772,-0.06438755025845778
000012,2022-09-19,-0.0427,-0.004943214966421802,0.005190631646604309,-0.07916665942924762,-0.10581600000000004,-0.013992559790931006,0.14569299813133593,-0.11249236859476534,-0.11747179289057805
000012,2022-09-20,0.083453,0.007502571556470304,0.04300952850783979,0.0551749518664873,-0.022363000000000036,-0.006489988234460703,0.18870252663917572,-0.057317416728278045,-0.01815385128521363
000012,2022-09-21,-0.010624000000000001,-0.002267464160750546,0.016430158942334915,-0.010162224730811242,-0.03298700000000004,-0.008757452395211248,0.20513268558151065,-0.06747964145908929,-0.03185268844818427
000012,2022-09-22,0.002685,-0.0048312588657661,0.010736223793981875,0.04687235388576605,-0.030302000000000037,-0.013588711260977349,0.21586890937549252,-0.020607287573323238,-0.02842737455977834
000012,2022-09-23,0.006693,-0.010583314526121237,0.006946336665752922,-0.010736298098152783,-0.023609000000000036,-0.024172025787098587,0.22281524604124545,-0.03134358567147602,-0.01986600877917301
000012,2022-09-26,-0.041223,-0.0126495265615559,-0.006190465988831956,-0.02364225011338396,-0.06483200000000004,-0.03682155234865449,0.21662478005241348,-0.05498583578485998,-0.07294936817296788
000012,2022-09-27,0.067961,0.020852714581325683,0.031973855166615925,0.08976564025464177,0.0031289999999999513,-0.015968837767328804,0.24859863521902942,0.034779804469781794,0.01095723178898153
000012,2022-09-28,-0.042857,-0.023453290274831055,-0.014747843417862134,-0.05454107590419072,-0.03972800000000005,-0.03942212804215986,0.23385079180116727,-0.019761271434408922,-0.04555123119837978
000012,2022-09-29,-0.0027140000000000003,-0.0007062985349404914,-0.0013920317327335155,-0.03814451871029009,-0.04244200000000005,-0.04012842657710035,0.23245876006843377,-0.057905790144699015,-0.0489763768509143
000012,2022-09-30,-0.055782,-0.008898997189589909,-0.01535912160909983,-0.037932909528141795,-0.09822400000000005,-0.04902742376669026,0.21709963845933394,-0.09583869967284081,-0.11918369803073009
000012,2022-10-10,-0.020173,-0.020544688426808004,-0.01992136668002486,-0.037828761008928014,-0.11839700000000004,-0.06957211219349826,0.19717827177930908,-0.13366746068176882,-0.1431571835456563
000012,2022-10-11,-0.007353000000000001,0.006890776017208531,-0.009223555439442966,-0.01341697898972019,-0.12575000000000006,-0.06268133617628974,0.1879547163398661,-0.14708443967148901,-0.15171916969603783
000012,2022-10-12,0.022222,0.025323726011832737,0.005743633313228392,-0.007592274586930958,-0.10352800000000005,-0.037357610164456996,0.1936983496530945,-0.15467671425841997,-0.12603367389353984
000012,2022-10-13,-0.033333,0.00021072867808503027,-0.021345379393963592,-0.0030523034170165664,-0.13686100000000007,-0.03714688148637196,0.1723529702591309,-0.15772901767543654,-0.16541809097694427
000012,2022-10-14,0.04048,0.028750826648571145,0.01236948393489374,0.005314991771046468,-0.09638100000000005,-0.008396054837800822,0.18472245419402464,-0.15241402590439007,-0.11918344567692285
000012,2022-10-17,-0.004323,0.008497968039954819,-0.00599160647614889,-0.006527047107423939,-0.10070400000000004,0.00010191320215399702,0.17873084771787576,-0.158941073011814,-0.12432088551506228
000012,2022-10-18,0.041968,0.0028864794837562876,0.01337164843411227,0.08437058398086392,-0.05873600000000005,0.0029883926859102846,0.19210249615198802,-0.0745704890309501,-0.07466194625660595
000012,2022-10-19,-0.026389,-0.012621928370406224,-0.0055602895082632045,-0.04629060475678627,-0.08512500000000005,-0.00963353568449594,0.1865422066437248,-0.12086109378773637,-0.10719737586294581
