date,ret,r_m,total_MV,PB,DivYield,PS,open,high,low,close,volume,turnover,BIAS,CCI,EMV,MA10,MA20,MACD,MTM6,MTM12,RSI,TRIX,VOSC,VRSI,VWAP
2017/3/14 0:00,-0.0018553999999999995,-0.000509,0.37904645392979586,0.36767442889999996,-0.8213385527,0.11353441269999998,0.4850676118168068,0.46401269439110615,0.5112416950716898,0.48698431633502876,-0.25493746670481865,0.8842602035999999,-0.1496660779,-0.16281555139999998,-0.3390007532,0.160801256,0.1840332051,-0.015216639499999985,-0.2618483296,-0.24992520230000004,-0.1458188234,-0.17411373800000002,-0.5424341238999999,0.1447347479,0.1610000103
2017/3/15 0:00,0.0011787999999999998,0.000497,0.3965497287032045,0.34248020879999996,-0.8155856212,0.10939704489999999,0.48468391384781906,0.4771403439017933,0.513632743196252,0.5049442792085166,-0.2719158556458194,0.7468566566,-0.22136048700000002,-0.18981073140000002,-0.4708019277,0.160801256,0.1784838233,-0.06207296360000002,-0.28509996930000003,-0.2630545262,-0.23706194179999995,-0.1627575553,-0.5491779032,-0.2696755112,0.1468845862
2017/3/16 0:00,0.0102686,0.007645000000000001,0.42819065084290975,0.3341456581,-0.8226536356,0.1095447826,0.5081199402654608,0.4952692462921234,0.5542475876435964,0.535440096183026,-0.3091619417230064,0.6441652681,-0.13136537750000002,-0.2517651219,-0.506710438,0.1614901618,0.17890791050000002,-0.09402905720000003,-0.32526018030000003,-0.3064578299,-0.2559974642,-0.1688958255,-0.5610910148,-0.46341175479999996,0.16341114620000002
2017/3/17 0:00,-0.0152111,-0.009028,0.3757254074750255,0.32343534300000004,-0.7959083190999999,0.10609744920000001,0.5345968736616651,0.5028610811606259,0.53704487541042,0.4900328136262188,-0.16310804661008052,0.8079551030000001,-0.3760845131,-0.15659788879999997,-0.28373184790000006,0.1555865438,0.17348439570000002,-0.12750938760000002,-0.2919148468,-0.3061898749,-0.3663773588,-0.1759164142,-0.5062530260999999,-0.15747815599999998,0.1611259939
2017/3/2 0:00,-0.0096606,-0.006286,0.3286101434944574,0.3638227514,-0.8246942014,0.12131866689999997,0.4769997563145876,0.4395887072920216,0.4854897503506411,0.4447759969179434,-0.2728178463286789,0.9180853383,-0.5946534207,-0.36281298619999997,-0.42304083299999995,0.1982631815,0.194373124,-0.102145819,0.001522601300000015,0.09689935159999999,-0.5002929253999999,-0.08922318510000002,-0.104763313,-0.15197202059999998,0.1598944053
2017/3/20 0:00,0.0014984,0.0038419999999999995,0.3709797667871593,0.3279988124,-0.7939963982,0.1086075224,0.48906188253645483,0.45778634657653905,0.5056340505684007,0.48787070036698327,-0.3556645363356524,0.7897527587,-0.41701837350000004,-0.14314057219999998,-0.46306055069999996,0.15517202989999998,0.1625156519,-0.1320231162,-0.2330730938,-0.24703138679999997,-0.30424019789999995,-0.21191840750000002,-0.45935802859999997,-0.022561309800000005,0.1619370831
2017/3/21 0:00,0.009248300000000001,0.003671,0.41656286031498996,0.32419250699999996,-0.8249003288000001,0.11327841030000003,0.49563591171325827,0.5052058262947777,0.5301025793579421,0.5334963931079579,-0.30815382483954035,0.7643325777,-0.1639938346,0.03213773100000002,-0.1852996456,0.15517202989999998,0.1625156519,-0.1717965923,-0.15440492919999999,-0.20395040810000004,-0.10848146850000004,-0.23914851759999997,-0.5139005583,-0.14388731930000004,0.1571088864
2017/3/22 0:00,-0.002367,-0.005004,0.397643969813148,0.3269732231,-0.8110955879999999,0.11327841030000001,0.5206842619917593,0.48456399053078075,0.5403221368234983,0.5189832492176855,-0.28036973031086043,0.7339950475999999,0.03339876850000004,0.0325981252,-0.09880526830000001,0.1526843744,0.1598944053,-0.09157701559999995,-0.06332697959999997,-0.1989732263,0.0007832685000000117,-0.2200884153,-0.4916651599,-0.20882763840000002,0.1616924934
2017/3/23 0:00,0.0052797,0.001212,0.41970625190647465,0.3194951802,-0.8186140095999999,0.11283020289999998,0.5184416452412088,0.5158292459261562,0.5381601055731025,0.5343953469752712,-0.11288632706205817,0.8175790423,0.24163281860000002,0.11702403080000001,0.042991060199999966,0.1503285735,0.1603556968,-0.0316583775,0.09577348059999996,-0.1213654912,0.11376027660000002,-0.18494332900000002,-0.3782802226,0.1941180004,0.15831561310000003
2017/3/24 0:00,0.0023321000000000006,0.006265999999999999,0.4118033881291776,0.3267941243,-0.8162533194,0.10602829529999998,0.521787590614828,0.49877023320820635,0.5539196478152383,0.5283415301913965,-0.23398301680762207,0.9311782090999999,0.1322984051,0.1899698601,-0.015695828400000004,0.16754690269999997,0.15799336130000002,0.013058261500000001,0.08083328339999998,-0.10361344930000001,0.0628904031,-0.09836143330000002,-0.41271469829999996,0.2901196371,0.1608032686
2017/3/27 0:00,-0.0042163,-0.002427,0.4184259380575255,0.3231157708,-0.8060074419,0.11332071229999999,0.5331847331217565,0.5084449821473844,0.5539512798432066,0.5305227886451631,-0.13909234899636774,0.9588081190000001,0.05807181909999998,0.09617451860000001,-0.04607794820000002,0.16266659649999998,0.15563756039999999,-0.009151716100000007,0.051686344399999994,-0.055711825300000004,0.009200479899999992,-0.1134278034,-0.32466267159999995,0.20771626750000002,0.1538779396
2017/3/28 0:00,-0.0066474,-0.002999,0.39749325843903244,0.3235577949,-0.8075650392,0.10614811960000001,0.5325078250968279,0.5174791830412251,0.5559023617707038,0.5080450669054533,-0.40306859186587224,0.8245602983,-0.0816762147,0.013324501199999977,-0.17362902330000002,0.1579036175,0.152816229,-0.0091149543,0.016917280400000012,-0.011846253400000025,-0.14191187160000002,-0.08937604070000002,-0.2797110253,0.0918115566,0.16538435320000003
2017/3/29 0:00,-0.0126864,-0.002684,0.38250478440337377,0.31874650229999996,-0.7969416026999999,0.098753922,0.5128718897906077,0.47644794399696444,0.5123301426811826,0.4883159088483423,-0.2151749784810551,0.9173319489999999,-0.44886836189999996,-0.7356834821,-0.4372451851,0.1573940604,0.15593819479999999,-0.07118302470000001,-0.1084835081,0.008199487399999992,-0.521732291,-0.14658878960000002,-0.26798690439999995,0.3252885572,0.151540049
2017/3/3 0:00,0.0064961,-0.001142,0.33346030436793933,0.3727268598,-0.8257869418,0.11875757709999998,0.4338432358603028,0.41447058980757073,0.4694327726805268,0.450068952827157,-0.3386779488125118,0.8093817977000001,-0.2796498828,-0.11802602320000002,-0.4989249466,0.1926671592,0.2028981625,-0.03609770590000001,-0.055456552999999985,0.03218440180000002,-0.1572788546,-0.09238157599999999,-0.2254503453,-0.35045236160000004,0.18205374169999997
