"Symbol","TradingDate","ChangeRatio"
"000300","2015-05-21","0.018099"
"000300","2015-05-22","0.022797"
"000300","2015-05-25","0.029923"
"000300","2015-05-26","0.019497"
"000300","2015-05-27","-0.003363"
"000300","2015-05-28","-0.067052"
"000300","2015-05-29","0.001411"
"000300","2015-06-01","0.048618"
"000300","2015-06-02","0.016881"
"000300","2015-06-03","-0.003541"
"000300","2015-06-04","0.007354"
"000300","2015-06-05","0.009483"
"000300","2015-06-08","0.023554"
"000300","2015-06-09","-0.006778"
"000300","2015-06-10","-0.001570"
"000300","2015-06-11","-0.000475"
"000300","2015-06-12","0.005375"
"000300","2015-06-15","-0.021358"
"000300","2015-06-16","-0.029945"
"000300","2015-06-17","0.014613"
"000300","2015-06-18","-0.040531"
"000300","2015-06-19","-0.059526"
"000300","2015-06-22","0.000000"
"000300","2015-06-23","0.032141"
"000300","2015-06-24","0.019648"
"000300","2015-06-25","-0.035575"
"000300","2015-06-26","-0.078683"
"000300","2015-06-29","-0.033358"
"000300","2015-06-30","0.067147"
"000300","2015-07-01","-0.049179"
"000300","2015-07-02","-0.034099"
"000300","2015-07-03","-0.054060"
"000300","2015-07-06","0.028982"
"000300","2015-07-07","-0.017640"
"000300","2015-07-08","-0.067455"
"000300","2015-07-09","0.064042"
"000300","2015-07-10","0.053604"
"000300","2015-07-13","0.025631"
"000300","2015-07-14","-0.023663"
"000300","2015-07-15","-0.035356"
"000300","2015-07-16","0.007713"
"000300","2015-07-17","0.038560"
"000300","2015-07-20","0.002196"
"000300","2015-07-21","0.001296"
"000300","2015-07-22","-0.002123"
"000300","2015-07-23","0.022526"
"000300","2015-07-24","-0.017532"
"000300","2015-07-27","-0.085614"
"000300","2015-07-28","-0.002000"
"000300","2015-07-29","0.031300"
"000300","2015-07-30","-0.029251"
"000300","2015-07-31","0.000337"
"000300","2015-08-03","0.003285"
"000300","2015-08-04","0.031056"
"000300","2015-08-05","-0.020580"
"000300","2015-08-06","-0.009064"
"000300","2015-08-07","0.019597"
"000300","2015-08-10","0.045411"
"000300","2015-08-11","-0.004333"
"000300","2015-08-12","-0.012429"
"000300","2015-08-13","0.014775"
"000300","2015-08-14","-0.000472"
"000300","2015-08-17","0.001063"
"000300","2015-08-18","-0.061910"
"000300","2015-08-19","0.015874"
"000300","2015-08-20","-0.032084"
"000300","2015-08-21","-0.045705"
"000300","2015-08-24","-0.087477"
"000300","2015-08-25","-0.071013"
"000300","2015-08-26","-0.005664"
"000300","2015-08-27","0.059473"
"000300","2015-08-28","0.042627"
"000300","2015-08-31","0.007256"
"000300","2015-09-01","-0.001323"
"000300","2015-09-02","0.001115"
"000300","2015-09-03","0.000000"
"000300","2015-09-04","0.000000"
"000300","2015-09-07","-0.034270"
"000300","2015-09-08","0.025700"
"000300","2015-09-09","0.019581"
"000300","2015-09-10","-0.012280"
"000300","2015-09-11","-0.003089"
"000300","2015-09-14","-0.019735"
"000300","2015-09-15","-0.039285"
"000300","2015-09-16","0.049811"
"000300","2015-09-17","-0.021832"
"000300","2015-09-18","0.004410"
"000300","2015-09-21","0.017524"
"000300","2015-09-22","0.009305"
"000300","2015-09-23","-0.022762"
"000300","2015-09-24","0.006733"
"000300","2015-09-25","-0.016149"
"000300","2015-09-28","0.003342"
"000300","2015-09-29","-0.019705"
"000300","2015-09-30","0.007579"
"000300","2015-10-01","0.000000"
"000300","2015-10-02","0.000000"
"000300","2015-10-05","0.000000"
"000300","2015-10-06","0.000000"
"000300","2015-10-07","0.000000"
"000300","2015-10-08","0.029202"
"000300","2015-10-09","0.013237"
"000300","2015-10-12","0.032208"
"000300","2015-10-13","-0.000769"
"000300","2015-10-14","-0.011301"
"000300","2015-10-15","0.023694"
"000300","2015-10-16","0.013551"
"000300","2015-10-19","0.000033"
"000300","2015-10-20","0.012314"
"000300","2015-10-21","-0.029194"
"000300","2015-10-22","0.014764"
"000300","2015-10-23","0.013252"
"000300","2015-10-26","0.005046"
"000300","2015-10-27","0.001008"
"000300","2015-10-28","-0.018915"
"000300","2015-10-29","0.002379"
"000300","2015-10-30","0.000218"
"000300","2015-11-02","-0.016445"
"000300","2015-11-03","-0.003012"
"000300","2015-11-04","0.047048"
"000300","2015-11-05","0.021340"
"000300","2015-11-06","0.023585"
"000300","2015-11-09","0.012385"
"000300","2015-11-10","-0.001853"
"000300","2015-11-11","0.000106"
"000300","2015-11-12","-0.009996"
"000300","2015-11-13","-0.012932"
"000300","2015-11-16","0.004774"
"000300","2015-11-17","-0.001525"
"000300","2015-11-18","-0.011390"
"000300","2015-11-19","0.015984"
"000300","2015-11-20","-0.000155"
"000300","2015-11-23","-0.005577"
"000300","2015-11-24","0.000148"
"000300","2015-11-25","0.007384"
"000300","2015-11-26","-0.005865"
"000300","2015-11-27","-0.053848"
"000300","2015-11-30","0.002648"
"000300","2015-12-01","0.007089"
"000300","2015-12-02","0.036267"
"000300","2015-12-03","0.007347"
"000300","2015-12-04","-0.019125"
"000300","2015-12-07","0.002723"
"000300","2015-12-08","-0.017515"
"000300","2015-12-09","0.003566"
"000300","2015-12-10","-0.003535"
"000300","2015-12-11","-0.004147"
"000300","2015-12-14","0.028620"
"000300","2015-12-15","-0.004563"
"000300","2015-12-16","-0.002422"
"000300","2015-12-17","0.019115"
"000300","2015-12-18","0.003202"
"000300","2015-12-21","0.026023"
"000300","2015-12-22","0.002785"
"000300","2015-12-23","-0.002670"
"000300","2015-12-24","-0.009564"
"000300","2015-12-25","0.002298"
"000300","2015-12-28","-0.028808"
"000300","2015-12-29","0.009186"
"000300","2015-12-30","0.000877"
"000300","2015-12-31","-0.009075"
"000300","2016-01-01","0.000000"
"000300","2016-01-04","-0.070206"
"000300","2016-01-05","0.002800"
"000300","2016-01-06","0.017543"
"000300","2016-01-07","-0.069333"
"000300","2016-01-08","0.020392"
"000300","2016-01-11","-0.050308"
"000300","2016-01-12","0.007286"
"000300","2016-01-13","-0.018606"
"000300","2016-01-14","0.020816"
"000300","2016-01-15","-0.031923"
"000300","2016-01-18","0.003847"
"000300","2016-01-19","0.029513"
"000300","2016-01-20","-0.015124"
"000300","2016-01-21","-0.029307"
"000300","2016-01-22","0.010423"
"000300","2016-01-25","0.004954"
"000300","2016-01-26","-0.060206"
"000300","2016-01-27","-0.003454"
"000300","2016-01-28","-0.026139"
"000300","2016-01-29","0.032355"
"000300","2016-02-01","-0.015289"
"000300","2016-02-02","0.020781"
"000300","2016-02-03","-0.004287"
"000300","2016-02-04","0.012250"
"000300","2016-02-05","-0.007026"
"000300","2016-02-08","0.000000"
"000300","2016-02-09","0.000000"
"000300","2016-02-10","0.000000"
"000300","2016-02-11","0.000000"
"000300","2016-02-12","0.000000"
"000300","2016-02-15","-0.005764"
"000300","2016-02-16","0.030654"
"000300","2016-02-17","0.008655"
"000300","2016-02-18","-0.003141"
"000300","2016-02-19","-0.000692"
"000300","2016-02-22","0.022049"
"000300","2016-02-23","-0.009460"
"000300","2016-02-24","0.006533"
"000300","2016-02-25","-0.061358"
"000300","2016-02-26","0.010032"
"000300","2016-02-29","-0.023936"
"000300","2016-03-01","0.018498"
"000300","2016-03-02","0.041164"
"000300","2016-03-03","0.002323"
"000300","2016-03-04","0.011597"
"000300","2016-03-07","0.003539"
"000300","2016-03-08","0.000912"
"000300","2016-03-09","-0.011509"
"000300","2016-03-10","-0.019129"
"000300","2016-03-11","0.001705"
"000300","2016-03-14","0.015706"
"000300","2016-03-15","0.002965"
"000300","2016-03-16","0.004961"
"000300","2016-03-17","0.011058"
"000300","2016-03-18","0.015287"
"000300","2016-03-21","0.024425"
"000300","2016-03-22","-0.007277"
"000300","2016-03-23","0.003194"
"000300","2016-03-24","-0.016761"
"000300","2016-03-25","0.005018"
"000300","2016-03-28","-0.008784"
"000300","2016-03-29","-0.010827"
"000300","2016-03-30","0.025791"
"000300","2016-03-31","0.000564"
"000300","2016-04-01","0.001183"
"000300","2016-04-04","0.000000"
"000300","2016-04-05","0.013219"
"000300","2016-04-06","-0.002131"
"000300","2016-04-07","-0.014808"
"000300","2016-04-08","-0.007342"
"000300","2016-04-11","0.013928"
"000300","2016-04-12","-0.003605"
"000300","2016-04-13","0.013340"
"000300","2016-04-14","0.004430"
"000300","2016-04-15","-0.001107"
"000300","2016-04-18","-0.013371"
"000300","2016-04-19","0.003051"
"000300","2016-04-20","-0.017687"
"000300","2016-04-21","-0.006420"
"000300","2016-04-22","0.004524"
"000300","2016-04-25","-0.004053"
"000300","2016-04-26","0.005417"
"000300","2016-04-27","-0.004166"
"000300","2016-04-28","-0.001685"
"000300","2016-04-29","-0.001214"
"000300","2016-05-02","0.000000"
"000300","2016-05-03","0.017992"
"000300","2016-05-04","-0.001269"
"000300","2016-05-05","0.001389"
"000300","2016-05-06","-0.026001"
"000300","2016-05-09","-0.020681"
"000300","2016-05-10","0.001141"
"000300","2016-05-11","0.004463"
"000300","2016-05-12","0.002377"
"000300","2016-05-13","-0.004920"
"000300","2016-05-16","0.006626"
"000300","2016-05-17","-0.002999"
"000300","2016-05-18","-0.005829"
"000300","2016-05-19","-0.001804"
"000300","2016-05-20","0.005132"
"000300","2016-05-23","0.002925"
"000300","2016-05-24","-0.007666"
"000300","2016-05-25","-0.001413"
"000300","2016-05-26","0.001629"
"000300","2016-05-27","-0.000559"
"000300","2016-05-30","0.001375"
"000300","2016-05-31","0.033538"
"000300","2016-06-01","-0.002844"
"000300","2016-06-02","0.002073"
"000300","2016-06-03","0.007018"
"000300","2016-06-06","-0.003304"
"000300","2016-06-07","-0.000545"
"000300","2016-06-08","-0.004113"
"000300","2016-06-09","0.000000"
"000300","2016-06-10","0.000000"
"000300","2016-06-13","-0.030861"
"000300","2016-06-14","0.003144"
"000300","2016-06-15","0.013129"
"000300","2016-06-16","-0.006961"
"000300","2016-06-17","0.005067"
"000300","2016-06-20","0.000745"
"000300","2016-06-21","-0.002042"
"000300","2016-06-22","0.008899"
"000300","2016-06-23","-0.005311"
"000300","2016-06-24","-0.012884"
"000300","2016-06-27","0.014100"
"000300","2016-06-28","0.005081"
"000300","2016-06-29","0.004779"
"000300","2016-06-30","0.000803"
"000300","2016-07-01","0.000088"
"000300","2016-07-04","0.016009"
"000300","2016-07-05","0.000838"
"000300","2016-07-06","0.002937"
"000300","2016-07-07","-0.002129"
"000300","2016-07-08","-0.005506"
"000300","2016-07-11","0.003461"
"000300","2016-07-12","0.021806"
"000300","2016-07-13","0.002959"
"000300","2016-07-14","-0.001859"
"000300","2016-07-15","-0.000148"
"000300","2016-07-18","-0.004351"
"000300","2016-07-19","-0.004227"
"000300","2016-07-20","-0.003272"
"000300","2016-07-21","0.004608"
"000300","2016-07-22","-0.008412"
"000300","2016-07-25","0.001774"
"000300","2016-07-26","0.011979"
"000300","2016-07-27","-0.015704"
"000300","2016-07-28","0.000899"
"000300","2016-07-29","-0.005342"
"000300","2016-08-01","-0.008465"
"000300","2016-08-02","0.003854"
"000300","2016-08-03","0.001397"
"000300","2016-08-04","0.002437"
"000300","2016-08-05","0.001194"
"000300","2016-08-08","0.009071"
"000300","2016-08-09","0.007049"
"000300","2016-08-10","-0.004188"
"000300","2016-08-11","-0.003077"
"000300","2016-08-12","0.018827"
"000300","2016-08-15","0.030110"
"000300","2016-08-16","-0.004473"
"000300","2016-08-17","-0.001538"
"000300","2016-08-18","-0.002539"
"000300","2016-08-19","0.000159"
"000300","2016-08-22","-0.008388"
"000300","2016-08-23","0.001509"
"000300","2016-08-24","-0.003581"
"000300","2016-08-25","-0.006274"
"000300","2016-08-26","-0.000569"
"000300","2016-08-29","0.000209"
"000300","2016-08-30","0.001272"
"000300","2016-08-31","0.004773"
"000300","2016-09-01","-0.007878"
"000300","2016-09-02","0.003797"
"000300","2016-09-05","0.001679"
"000300","2016-09-06","0.006912"
"000300","2016-09-07","-0.000541"
"000300","2016-09-08","-0.000375"
"000300","2016-09-09","-0.006444"
"000300","2016-09-12","-0.016709"
"000300","2016-09-13","-0.000696"
"000300","2016-09-14","-0.006626"
"000300","2016-09-15","0.000000"
"000300","2016-09-16","0.000000"
"000300","2016-09-19","0.007532"
"000300","2016-09-20","-0.001753"
"000300","2016-09-21","0.002834"
"000300","2016-09-22","0.007495"
"000300","2016-09-23","-0.004696"
"000300","2016-09-26","-0.016907"
"000300","2016-09-27","0.006357"
"000300","2016-09-28","-0.003044"
"000300","2016-09-29","0.004177"
"000300","2016-09-30","0.002743"
"000300","2016-10-03","0.000000"
"000300","2016-10-04","0.000000"
"000300","2016-10-05","0.000000"
"000300","2016-10-06","0.000000"
"000300","2016-10-07","0.000000"
"000300","2016-10-10","0.012475"
"000300","2016-10-11","0.003852"
"000300","2016-10-12","-0.001980"
"000300","2016-10-13","0.000799"
"000300","2016-10-14","0.000970"
"000300","2016-10-17","-0.008460"
"000300","2016-10-18","0.013256"
"000300","2016-10-19","-0.001533"
"000300","2016-10-20","0.000713"
"000300","2016-10-21","0.002753"
"000300","2016-10-24","0.011971"
"000300","2016-10-25","-0.000037"
"000300","2016-10-26","-0.003758"
"000300","2016-10-27","-0.002714"
"000300","2016-10-28","-0.001665"
"000300","2016-10-31","-0.001152"
"000300","2016-11-01","0.006826"
"000300","2016-11-02","-0.007651"
"000300","2016-11-03","0.009520"
"000300","2016-11-04","-0.003242"
"000300","2016-11-07","0.000721"
"000300","2016-11-08","0.004328"
"000300","2016-11-09","-0.005358"
"000300","2016-11-10","0.011201"
"000300","2016-11-11","0.007848"
"000300","2016-11-14","0.003812"
"000300","2016-11-15","-0.000110"
"000300","2016-11-16","-0.000081"
"000300","2016-11-17","0.002024"
"000300","2016-11-18","-0.005552"
"000300","2016-11-21","0.006922"
"000300","2016-11-22","0.007920"
"000300","2016-11-23","0.001835"
"000300","2016-11-24","0.004032"
"000300","2016-11-25","0.009332"
"000300","2016-11-28","0.003914"
"000300","2016-11-29","0.008192"
"000300","2016-11-30","-0.007306"
"000300","2016-12-01","0.007641"
"000300","2016-12-02","-0.010121"
"000300","2016-12-05","-0.016874"
"000300","2016-12-06","-0.002956"
"000300","2016-12-07","0.004797"
"000300","2016-12-08","-0.001612"
"000300","2016-12-09","0.006788"
"000300","2016-12-12","-0.024192"
"000300","2016-12-13","-0.001215"
"000300","2016-12-14","-0.007662"
"000300","2016-12-15","-0.011397"
"000300","2016-12-16","0.001676"
"000300","2016-12-19","-0.005095"
"000300","2016-12-20","-0.005984"
"000300","2016-12-21","0.008906"
"000300","2016-12-22","-0.000858"
"000300","2016-12-23","-0.008416"
"000300","2016-12-26","0.004475"
"000300","2016-12-27","-0.001811"
"000300","2016-12-28","-0.004371"
"000300","2016-12-29","-0.001249"
"000300","2016-12-30","0.003735"
"000300","2017-01-02","0.000000"
"000300","2017-01-03","0.009712"
"000300","2017-01-04","0.007805"
"000300","2017-01-05","-0.000155"
"000300","2017-01-06","-0.005975"
"000300","2017-01-09","0.004849"
"000300","2017-01-10","-0.001673"
"000300","2017-01-11","-0.007080"
"000300","2017-01-12","-0.005060"
"000300","2017-01-13","0.000690"
"000300","2017-01-16","-0.000140"
"000300","2017-01-17","0.002082"
"000300","2017-01-18","0.003911"
"000300","2017-01-19","-0.003017"
"000300","2017-01-20","0.007689"
"000300","2017-01-23","0.002740"
"000300","2017-01-24","0.000110"
"000300","2017-01-25","0.003404"
"000300","2017-01-26","0.003571"
"000300","2017-01-27","0.000000"
"000300","2017-01-30","0.000000"
"000300","2017-01-31","0.000000"
"000300","2017-02-01","0.000000"
"000300","2017-02-02","0.000000"
"000300","2017-02-03","-0.006927"
"000300","2017-02-06","0.002590"
"000300","2017-02-07","-0.002229"
"000300","2017-02-08","0.005230"
"000300","2017-02-09","0.003844"
"000300","2017-02-10","0.005063"
"000300","2017-02-13","0.006676"
"000300","2017-02-14","-0.000137"
"000300","2017-02-15","-0.004101"
"000300","2017-02-16","0.005617"
"000300","2017-02-17","-0.005664"
"000300","2017-02-20","0.014599"
"000300","2017-02-21","0.003293"
"000300","2017-02-22","0.001991"
"000300","2017-02-23","-0.004709"
"000300","2017-02-24","0.000152"
"000300","2017-02-27","-0.007953"
"000300","2017-02-28","0.001911"
"000300","2017-03-01","0.001630"
"000300","2017-03-02","-0.006749"
"000300","2017-03-03","-0.002106"
"000300","2017-03-06","0.005432"
"000300","2017-03-07","0.002168"
"000300","2017-03-08","-0.001513"
"000300","2017-03-09","-0.006317"
"000300","2017-03-10","0.000277"
"000300","2017-03-13","0.008812"
"000300","2017-03-14","-0.000406"
"000300","2017-03-15","0.002011"
"000300","2017-03-16","0.005157"
"000300","2017-03-17","-0.010255"
"000300","2017-03-20","0.001105"
"000300","2017-03-21","0.004851"
"000300","2017-03-22","-0.004701"
"000300","2017-03-23","0.003457"
"000300","2017-03-24","0.007979"
"000300","2017-03-27","-0.003313"
"000300","2017-03-28","-0.002366"
"000300","2017-03-29","-0.001330"
"000300","2017-03-30","-0.008206"
"000300","2017-03-31","0.005612"
"000300","2017-04-03","0.000000"
"000300","2017-04-04","0.000000"
"000300","2017-04-05","0.013844"
"000300","2017-04-06","0.002898"
"000300","2017-04-07","0.000972"
"000300","2017-04-10","-0.003504"
"000300","2017-04-11","0.003477"
"000300","2017-04-12","-0.002243"
"000300","2017-04-13","0.001461"
"000300","2017-04-14","-0.007984"
"000300","2017-04-17","-0.001882"
"000300","2017-04-18","-0.004942"
"000300","2017-04-19","-0.004871"
"000300","2017-04-20","0.004548"
"000300","2017-04-21","0.001513"
"000300","2017-04-24","-0.010248"
"000300","2017-04-25","0.002831"
"000300","2017-04-26","0.001223"
"000300","2017-04-27","0.000446"
"000300","2017-04-28","-0.002021"
"000300","2017-05-01","0.000000"
"000300","2017-05-02","-0.003831"
"000300","2017-05-03","-0.003925"
"000300","2017-05-04","-0.002561"
"000300","2017-05-05","-0.006414"
"000300","2017-05-08","-0.007017"
"000300","2017-05-09","-0.001870"
"000300","2017-05-10","-0.004424"
"000300","2017-05-11","0.005676"
"000300","2017-05-12","0.008560"
"000300","2017-05-15","0.004081"
"000300","2017-05-16","0.008665"
"000300","2017-05-17","-0.005449"
"000300","2017-05-18","-0.003476"
"000300","2017-05-19","0.001688"
"000300","2017-05-22","0.002171"
"000300","2017-05-23","0.003798"
"000300","2017-05-24","-0.000008"
"000300","2017-05-25","0.017958"
"000300","2017-05-26","-0.001498"
"000300","2017-05-29","0.000000"
"000300","2017-05-30","0.000000"
"000300","2017-05-31","0.003577"
"000300","2017-06-01","0.001389"
"000300","2017-06-02","-0.003211"
"000300","2017-06-05","-0.005092"
"000300","2017-06-06","0.006956"
"000300","2017-06-07","0.011735"
"000300","2017-06-08","0.007671"
"000300","2017-06-09","0.004266"
"000300","2017-06-12","-0.000498"
"000300","2017-06-13","0.002204"
"000300","2017-06-14","-0.013111"
"000300","2017-06-15","-0.001840"
"000300","2017-06-16","-0.002843"
"000300","2017-06-19","0.009919"
"000300","2017-06-20","-0.002018"
"000300","2017-06-21","0.011691"
"000300","2017-06-22","0.000666"
"000300","2017-06-23","0.009063"
"000300","2017-06-26","0.012479"
"000300","2017-06-27","0.001806"
"000300","2017-06-28","-0.007769"
"000300","2017-06-29","0.006215"
"000300","2017-06-30","-0.000553"
"000300","2017-07-03","-0.004350"
"000300","2017-07-04","-0.008453"
"000300","2017-07-05","0.010966"
"000300","2017-07-06","0.000114"
"000300","2017-07-07","-0.001139"
"000300","2017-07-10","-0.000613"
"000300","2017-07-11","0.004686"
"000300","2017-07-12","-0.003265"
"000300","2017-07-13","0.007679"
"000300","2017-07-14","0.004387"
"000300","2017-07-17","-0.010676"
"000300","2017-07-18","0.000989"
"000300","2017-07-19","0.017061"
"000300","2017-07-20","0.004863"
"000300","2017-07-21","-0.005146"
"000300","2017-07-24","0.003988"
"000300","2017-07-25","-0.006387"
"000300","2017-07-26","-0.003810"
"000300","2017-07-27","0.001837"
"000300","2017-07-28","0.002612"
"000300","2017-07-31","0.004294"
"000300","2017-08-01","0.008697"
"000300","2017-08-02","-0.002528"
"000300","2017-08-03","-0.008782"
"000300","2017-08-04","-0.005431"
"000300","2017-08-07","0.005183"
"000300","2017-08-08","0.001454"
"000300","2017-08-09","-0.000313"
"000300","2017-08-10","-0.004053"
"000300","2017-08-11","-0.018453"
"000300","2017-08-14","0.012977"
"000300","2017-08-15","0.003078"
"000300","2017-08-16","-0.001251"
"000300","2017-08-17","0.005364"
"000300","2017-08-18","0.000913"
"000300","2017-08-21","0.004381"
"000300","2017-08-22","0.003022"
"000300","2017-08-23","0.001010"
"000300","2017-08-24","-0.005709"
"000300","2017-08-25","0.016362"
"000300","2017-08-28","0.012371"
"000300","2017-08-29","-0.002127"
"000300","2017-08-30","-0.000062"
"000300","2017-08-31","-0.003184"
"000300","2017-09-01","0.002210"
"000300","2017-09-04","0.003936"
"000300","2017-09-05","0.002972"
"000300","2017-09-06","-0.001969"
"000300","2017-09-07","-0.005086"
"000300","2017-09-08","-0.001013"
"000300","2017-09-11","-0.000090"
"000300","2017-09-12","0.003212"
"000300","2017-09-13","0.001217"
"000300","2017-09-14","-0.003292"
"000300","2017-09-15","0.000350"
"000300","2017-09-18","0.003092"
"000300","2017-09-19","-0.002869"
"000300","2017-09-20","0.002693"
"000300","2017-09-21","-0.001202"
"000300","2017-09-22","-0.000023"
"000300","2017-09-25","-0.005195"
"000300","2017-09-26","0.000783"
"000300","2017-09-27","0.000109"
"000300","2017-09-28","0.000350"
"000300","2017-09-29","0.003653"
"000300","2017-10-02","0.000000"
"000300","2017-10-03","0.000000"
"000300","2017-10-04","0.000000"
"000300","2017-10-05","0.000000"
"000300","2017-10-06","0.000000"
"000300","2017-10-09","0.011914"
"000300","2017-10-10","0.001972"
"000300","2017-10-11","0.003297"
"000300","2017-10-12","0.002631"
"000300","2017-10-13","0.002057"
"000300","2017-10-16","-0.001927"
"000300","2017-10-17","-0.000096"
"000300","2017-10-18","0.007946"
"000300","2017-10-19","-0.003274"
"000300","2017-10-20","-0.001119"
"000300","2017-10-23","0.001005"
"000300","2017-10-24","0.007275"
"000300","2017-10-25","0.004434"
"000300","2017-10-26","0.004181"
"000300","2017-10-27","0.007110"
"000300","2017-10-30","-0.003045"
"000300","2017-10-31","-0.000749"
"000300","2017-11-01","-0.002520"
"000300","2017-11-02","0.000128"
"000300","2017-11-03","-0.001110"
"000300","2017-11-06","0.007061"
"000300","2017-11-07","0.008296"
"000300","2017-11-08","-0.001539"
"000300","2017-11-09","0.006891"
"000300","2017-11-10","0.008835"
"000300","2017-11-13","0.003931"
"000300","2017-11-14","-0.006958"
"000300","2017-11-15","-0.006265"
"000300","2017-11-16","0.007694"
"000300","2017-11-17","0.003858"
"000300","2017-11-20","0.005577"
"000300","2017-11-21","0.017826"
"000300","2017-11-22","0.002339"
"000300","2017-11-23","-0.029608"
"000300","2017-11-24","0.000440"
"000300","2017-11-27","-0.013219"
"000300","2017-11-28","0.001451"
"000300","2017-11-29","-0.000511"
"000300","2017-11-30","-0.011756"
"000300","2017-12-01","-0.001987"
"000300","2017-12-04","0.005182"
"000300","2017-12-05","0.005303"
"000300","2017-12-06","-0.006027"
"000300","2017-12-07","-0.011147"
"000300","2017-12-08","0.008139"
"000300","2017-12-11","0.016516"
"000300","2017-12-12","-0.013143"
"000300","2017-12-13","0.008485"
"000300","2017-12-14","-0.005911"
"000300","2017-12-15","-0.011250"
"000300","2017-12-18","0.001114"
"000300","2017-12-19","0.012556"
"000300","2017-12-20","-0.001199"
"000300","2017-12-21","0.009269"
"000300","2017-12-22","-0.003257"
"000300","2017-12-25","-0.003221"
"000300","2017-12-26","0.002989"
"000300","2017-12-27","-0.015397"
"000300","2017-12-28","0.006937"
"000300","2017-12-29","0.002975"
"000300","2018-01-01","0.000000"
"000300","2018-01-02","0.014028"
"000300","2018-01-03","0.005870"
"000300","2018-01-04","0.004237"
"000300","2018-01-05","0.002407"
"000300","2018-01-08","0.005173"
"000300","2018-01-09","0.007004"
"000300","2018-01-10","0.004420"
"000300","2018-01-11","-0.000529"
"000300","2018-01-12","0.004616"
"000300","2018-01-15","0.000056"
"000300","2018-01-16","0.007866"
"000300","2018-01-17","-0.002432"
"000300","2018-01-18","0.005485"
"000300","2018-01-19","0.003272"
"000300","2018-01-22","0.011948"
"000300","2018-01-23","0.010611"
"000300","2018-01-24","0.001659"
"000300","2018-01-25","-0.005651"
