"Symbol","TradingDate","ChangeRatio"
"399006","2019-01-15","0.016273"
"399006","2019-01-16","0.000813"
"399006","2019-01-17","-0.012539"
"399006","2019-01-18","0.014456"
"399006","2019-01-21","0.004162"
"399006","2019-01-22","-0.017689"
"399006","2019-01-23","-0.000888"
"399006","2019-01-24","0.011217"
"399006","2019-01-25","0.000263"
"399006","2019-01-28","-0.004544"
"399006","2019-01-29","-0.012821"
"399006","2019-01-30","-0.010271"
"399006","2019-01-31","-0.002300"
"399006","2019-02-01","0.035250"
"399006","2019-02-04","0.000000"
"399006","2019-02-05","0.000000"
"399006","2019-02-06","0.000000"
"399006","2019-02-07","0.000000"
"399006","2019-02-08","0.000000"
"399006","2019-02-11","0.035258"
"399006","2019-02-12","0.012288"
"399006","2019-02-13","0.019062"
"399006","2019-02-14","0.003147"
"399006","2019-02-15","-0.003012"
"399006","2019-02-18","0.041068"
"399006","2019-02-19","-0.005350"
"399006","2019-02-20","0.001668"
"399006","2019-02-21","0.002949"
"399006","2019-02-22","0.030983"
"399006","2019-02-25","0.054983"
"399006","2019-02-26","0.006910"
"399006","2019-02-27","-0.017174"
"399006","2019-02-28","0.010037"
"399006","2019-03-01","0.020963"
"399006","2019-03-04","0.033062"
"399006","2019-03-05","0.035103"
"399006","2019-03-06","0.014273"
"399006","2019-03-07","-0.004752"
"399006","2019-03-08","-0.022412"
"399006","2019-03-11","0.044313"
"399006","2019-03-12","0.026410"
"399006","2019-03-13","-0.044869"
"399006","2019-03-14","-0.025784"
"399006","2019-03-15","0.007537"
"399006","2019-03-18","0.026725"
"399006","2019-03-19","0.001065"
"399006","2019-03-20","-0.012274"
"399006","2019-03-21","0.009452"
"399006","2019-03-22","-0.005863"
"399006","2019-03-25","-0.014773"
"399006","2019-03-26","-0.023160"
"399006","2019-03-27","0.004652"
"399006","2019-03-28","-0.006688"
"399006","2019-03-29","0.041017"
"399006","2019-04-01","0.039766"
"399006","2019-04-02","-0.003825"
"399006","2019-04-03","0.007993"
"399006","2019-04-04","0.005138"
"399006","2019-04-05","0.000000"
"399006","2019-04-08","-0.021161"
"399006","2019-04-09","0.000871"
"399006","2019-04-10","-0.008348"
"399006","2019-04-11","-0.020579"
"399006","2019-04-12","0.002735"
"399006","2019-04-15","-0.017003"
"399006","2019-04-16","0.018377"
"399006","2019-04-17","0.011728"
"399006","2019-04-18","-0.007505"
"399006","2019-04-19","0.006599"
"399006","2019-04-22","-0.010656"
"399006","2019-04-23","-0.008078"
"399006","2019-04-24","0.020814"
"399006","2019-04-25","-0.028431"
"399006","2019-04-26","-0.007278"
"399006","2019-04-29","-0.025460"
"399006","2019-04-30","0.005054"
"399006","2019-05-01","0.000000"
"399006","2019-05-02","0.000000"
"399006","2019-05-03","0.000000"
"399006","2019-05-06","-0.079380"
"399006","2019-05-07","0.006206"
"399006","2019-05-08","-0.014820"
"399006","2019-05-09","-0.008366"
"399006","2019-05-10","0.043822"
"399006","2019-05-13","-0.020084"
"399006","2019-05-14","-0.005630"
"399006","2019-05-15","0.022807"
"399006","2019-05-16","0.003257"
"399006","2019-05-17","-0.035811"
"399006","2019-05-20","-0.006382"
"399006","2019-05-21","0.016610"
"399006","2019-05-22","-0.003407"
"399006","2019-05-23","-0.025112"
"399006","2019-05-24","-0.005167"
"399006","2019-05-27","0.033389"
"399006","2019-05-28","0.008855"
"399006","2019-05-29","-0.004831"
"399006","2019-05-30","-0.008445"
"399006","2019-05-31","-0.001066"
"399006","2019-06-03","-0.009892"
"399006","2019-06-04","-0.008655"
"399006","2019-06-05","-0.003496"
"399006","2019-06-06","-0.024202"
"399006","2019-06-07","0.000000"
"399006","2019-06-10","0.010792"
"399006","2019-06-11","0.039133"
"399006","2019-06-12","-0.009042"
"399006","2019-06-13","0.004023"
"399006","2019-06-14","-0.017484"
"399006","2019-06-17","-0.007985"
"399006","2019-06-18","0.009289"
"399006","2019-06-19","0.009783"
"399006","2019-06-20","0.019066"
"399006","2019-06-21","0.017219"
"399006","2019-06-24","-0.006132"
"399006","2019-06-25","-0.010564"
"399006","2019-06-26","0.004059"
"399006","2019-06-27","0.013755"
"399006","2019-06-28","-0.009006"
"399006","2019-07-01","0.037481"
"399006","2019-07-02","0.001500"
"399006","2019-07-03","-0.016654"
"399006","2019-07-04","-0.007520"
"399006","2019-07-05","0.009782"
"399006","2019-07-08","-0.026539"
"399006","2019-07-09","0.007389"
"399006","2019-07-10","-0.004848"
"399006","2019-07-11","0.002492"
"399006","2019-07-12","0.002559"
"399006","2019-07-15","0.019363"
"399006","2019-07-16","-0.001418"
"399006","2019-07-17","0.003199"
"399006","2019-07-18","-0.016603"
"399006","2019-07-19","0.011481"
"399006","2019-07-22","-0.016872"
"399006","2019-07-23","0.012508"
"399006","2019-07-24","0.012243"
"399006","2019-07-25","0.007954"
"399006","2019-07-26","-0.002696"
"399006","2019-07-29","0.002989"
"399006","2019-07-30","0.008685"
"399006","2019-07-31","-0.006162"
"399006","2019-08-01","0.002212"
"399006","2019-08-02","-0.010879"
"399006","2019-08-05","-0.016298"
"399006","2019-08-06","-0.015320"
"399006","2019-08-07","-0.005080"
"399006","2019-08-08","0.015146"
"399006","2019-08-09","-0.010025"
"399006","2019-08-12","0.021362"
"399006","2019-08-13","-0.010102"
"399006","2019-08-14","0.008071"
"399006","2019-08-15","0.012438"
"399006","2019-08-16","0.007855"
"399006","2019-08-19","0.034982"
"399006","2019-08-20","-0.006933"
"399006","2019-08-21","-0.001092"
"399006","2019-08-22","0.002252"
"399006","2019-08-23","0.001302"
"399006","2019-08-26","-0.009139"
"399006","2019-08-27","0.017070"
"399006","2019-08-28","-0.001801"
"399006","2019-08-29","-0.002662"
"399006","2019-08-30","-0.006147"
"399006","2019-09-02","0.025694"
"399006","2019-09-03","0.004926"
"399006","2019-09-04","0.005410"
"399006","2019-09-05","0.011767"
"399006","2019-09-06","0.001886"
"399006","2019-09-09","0.024223"
"399006","2019-09-10","-0.004571"
"399006","2019-09-11","-0.012618"
"399006","2019-09-12","0.004129"
"399006","2019-09-13","0.000000"
"399006","2019-09-16","0.002219"
"399006","2019-09-17","-0.021221"
"399006","2019-09-18","0.000786"
"399006","2019-09-19","0.015657"
"399006","2019-09-20","-0.000324"
"399006","2019-09-23","-0.012154"
"399006","2019-09-24","0.006099"
"399006","2019-09-25","-0.012953"
"399006","2019-09-26","-0.029208"
"399006","2019-09-27","0.014621"
"399006","2019-09-30","-0.012132"
"399006","2019-10-01","0.000000"
"399006","2019-10-02","0.000000"
"399006","2019-10-03","0.000000"
"399006","2019-10-04","0.000000"
"399006","2019-10-07","0.000000"
"399006","2019-10-08","-0.006735"
"399006","2019-10-09","0.003607"
"399006","2019-10-10","0.027460"
"399006","2019-10-11","-0.000079"
"399006","2019-10-14","0.007526"
"399006","2019-10-15","-0.011011"
"399006","2019-10-16","-0.002718"
"399006","2019-10-17","0.001139"
"399006","2019-10-18","-0.005810"
"399006","2019-10-21","-0.002497"
"399006","2019-10-22","0.013597"
"399006","2019-10-23","-0.009946"
"399006","2019-10-24","0.002166"
"399006","2019-10-25","0.012985"
"399006","2019-10-28","0.017356"
"399006","2019-10-29","-0.010465"
"399006","2019-10-30","-0.001483"
"399006","2019-10-31","-0.007580"
"399006","2019-11-01","0.009385"
"399006","2019-11-04","0.007659"
"399006","2019-11-05","0.007865"
"399006","2019-11-06","-0.005995"
"399006","2019-11-07","0.007374"
"399006","2019-11-08","-0.002541"
"399006","2019-11-11","-0.022257"
"399006","2019-11-12","-0.001008"
"399006","2019-11-13","0.006193"
"399006","2019-11-14","0.006415"
"399006","2019-11-15","-0.010516"
"399006","2019-11-18","0.004602"
"399006","2019-11-19","0.027689"
"399006","2019-11-20","-0.005445"
"399006","2019-11-21","-0.003758"
"399006","2019-11-22","-0.019495"
"399006","2019-11-25","-0.010733"
"399006","2019-11-26","0.010415"
"399006","2019-11-27","-0.002795"
"399006","2019-11-28","-0.000355"
"399006","2019-11-29","-0.005317"
"399006","2019-12-02","0.002787"
"399006","2019-12-03","0.003503"
"399006","2019-12-04","-0.000959"
"399006","2019-12-05","0.021536"
"399006","2019-12-06","0.009928"
"399006","2019-12-09","-0.003318"
"399006","2019-12-10","0.007525"
"399006","2019-12-11","-0.009090"
"399006","2019-12-12","0.001587"
"399006","2019-12-13","0.020004"
"399006","2019-12-16","0.014196"
"399006","2019-12-17","0.011955"
"399006","2019-12-18","-0.005105"
"399006","2019-12-19","-0.001105"
"399006","2019-12-20","-0.010462"
"399006","2019-12-23","-0.019802"
"399006","2019-12-24","0.019143"
"399006","2019-12-25","0.008207"
"399006","2019-12-26","0.005178"
"399006","2019-12-27","-0.014525"
"399006","2019-12-30","0.012818"
"399006","2019-12-31","0.004402"
"399006","2020-01-01","0.000000"
"399006","2020-01-02","0.019256"
"399006","2020-01-03","0.001784"
"399006","2020-01-06","0.013022"
"399006","2020-01-07","0.017900"
"399006","2020-01-08","-0.016118"
"399006","2020-01-09","0.027081"
"399006","2020-01-10","-0.004677"
"399006","2020-01-13","0.016215"
"399006","2020-01-14","-0.006467"
"399006","2020-01-15","0.000874"
"399006","2020-01-16","0.002974"
"399006","2020-01-17","0.001321"
"399006","2020-01-20","0.025700"
"399006","2020-01-21","-0.007643"
"399006","2020-01-22","0.013661"
"399006","2020-01-23","-0.033180"
"399006","2020-01-24","0.000000"
"399006","2020-01-27","0.000000"
"399006","2020-01-28","0.000000"
"399006","2020-01-29","0.000000"
"399006","2020-01-30","0.000000"
"399006","2020-01-31","0.000000"
"399006","2020-02-03","-0.068457"
"399006","2020-02-04","0.048401"
"399006","2020-02-05","0.030238"
"399006","2020-02-06","0.037444"
"399006","2020-02-07","0.001765"
"399006","2020-02-10","0.013086"
"399006","2020-02-11","-0.006725"
"399006","2020-02-12","0.028019"
"399006","2020-02-13","-0.009918"
"399006","2020-02-14","0.002239"
"399006","2020-02-17","0.037192"
"399006","2020-02-18","0.011542"
"399006","2020-02-19","-0.014515"
"399006","2020-02-20","0.022109"
"399006","2020-02-21","0.018247"
"399006","2020-02-24","0.016767"
"399006","2020-02-25","0.010309"
"399006","2020-02-26","-0.046610"
"399006","2020-02-27","0.007343"
"399006","2020-02-28","-0.056971"
"399006","2020-03-02","0.030822"
"399006","2020-03-03","0.017763"
"399006","2020-03-04","-0.001796"
"399006","2020-03-05","0.018505"
"399006","2020-03-06","-0.007536"
"399006","2020-03-09","-0.045543"
"399006","2020-03-10","0.026634"
"399006","2020-03-11","-0.022034"
"399006","2020-03-12","-0.026428"
"399006","2020-03-13","-0.007501"
"399006","2020-03-16","-0.059004"
"399006","2020-03-17","0.003629"
"399006","2020-03-18","-0.015988"
"399006","2020-03-19","0.004187"
"399006","2020-03-20","0.010609"
"399006","2020-03-23","-0.045949"
"399006","2020-03-24","0.027289"
"399006","2020-03-25","0.032471"
"399006","2020-03-26","-0.005460"
"399006","2020-03-27","-0.012138"
"399006","2020-03-30","-0.022793"
"399006","2020-03-31","0.006145"
"399006","2020-04-01","-0.003802"
"399006","2020-04-02","0.027966"
"399006","2020-04-03","-0.005361"
"399006","2020-04-06","0.000000"
"399006","2020-04-07","0.033098"
"399006","2020-04-08","-0.002551"
"399006","2020-04-09","0.016480"
"399006","2020-04-10","-0.023659"
"399006","2020-04-13","-0.013746"
"399006","2020-04-14","0.032419"
"399006","2020-04-15","-0.003985"
"399006","2020-04-16","0.015612"
"399006","2020-04-17","0.006165"
"399006","2020-04-20","0.011217"
"399006","2020-04-21","-0.009540"
"399006","2020-04-22","0.009500"
"399006","2020-04-23","-0.006679"
"399006","2020-04-24","-0.012701"
"399006","2020-04-27","0.007445"
"399006","2020-04-28","0.005973"
"399006","2020-04-29","-0.000122"
"399006","2020-04-30","0.019185"
"399006","2020-05-01","0.000000"
"399006","2020-05-04","0.000000"
"399006","2020-05-05","0.000000"
"399006","2020-05-06","0.019732"
"399006","2020-05-07","-0.001623"
"399006","2020-05-08","0.008734"
"399006","2020-05-11","-0.010548"
"399006","2020-05-12","0.010141"
"399006","2020-05-13","0.007782"
"399006","2020-05-14","-0.010760"
"399006","2020-05-15","0.003147"
"399006","2020-05-18","-0.004450"
"399006","2020-05-19","0.013837"
"399006","2020-05-20","-0.012127"
"399006","2020-05-21","-0.008822"
"399006","2020-05-22","-0.025167"
"399006","2020-05-25","0.002788"
"399006","2020-05-26","0.029562"
"399006","2020-05-27","-0.019640"
"399006","2020-05-28","-0.007970"
"399006","2020-05-29","0.015427"
"399006","2020-06-01","0.034293"
"399006","2020-06-02","-0.005994"
"399006","2020-06-03","-0.001011"
"399006","2020-06-04","0.003858"
"399006","2020-06-05","0.006968"
"399006","2020-06-08","-0.005914"
"399006","2020-06-09","0.013013"
"399006","2020-06-10","0.009351"
"399006","2020-06-11","-0.002884"
"399006","2020-06-12","0.005067"
"399006","2020-06-15","0.005794"
"399006","2020-06-16","0.018431"
"399006","2020-06-17","0.001550"
"399006","2020-06-18","0.000915"
"399006","2020-06-19","0.023573"
"399006","2020-06-22","0.010102"
"399006","2020-06-23","0.016717"
"399006","2020-06-24","0.000179"
"399006","2020-06-25","0.000000"
"399006","2020-06-26","0.000000"
"399006","2020-06-29","-0.004171"
"399006","2020-06-30","0.027675"
"399006","2020-07-01","-0.007615"
"399006","2020-07-02","0.001969"
"399006","2020-07-03","0.015744"
"399006","2020-07-06","0.027177"
"399006","2020-07-07","0.024422"
"399006","2020-07-08","0.023427"
"399006","2020-07-09","0.039851"
"399006","2020-07-10","0.007544"
"399006","2020-07-13","0.039939"
"399006","2020-07-14","-0.010644"
"399006","2020-07-15","-0.015955"
"399006","2020-07-16","-0.059295"
"399006","2020-07-17","0.006100"
"399006","2020-07-20","0.013108"
"399006","2020-07-21","0.014537"
"399006","2020-07-22","0.011882"
"399006","2020-07-23","0.011067"
"399006","2020-07-24","-0.061375"
"399006","2020-07-27","0.001491"
"399006","2020-07-28","0.013208"
"399006","2020-07-29","0.037832"
"399006","2020-07-30","-0.008589"
"399006","2020-07-31","0.018868"
"399006","2020-08-03","0.026287"
"399006","2020-08-04","-0.012561"
"399006","2020-08-05","0.009671"
"399006","2020-08-06","-0.016036"
"399006","2020-08-07","-0.022890"
"399006","2020-08-10","-0.005344"
"399006","2020-08-11","-0.017021"
"399006","2020-08-12","-0.019786"
"399006","2020-08-13","-0.004880"
"399006","2020-08-14","0.017567"
"399006","2020-08-17","0.010372"
"399006","2020-08-18","0.001732"
"399006","2020-08-19","-0.032663"
"399006","2020-08-20","-0.009558"
"399006","2020-08-21","0.017231"
"399006","2020-08-24","0.019821"
"399006","2020-08-25","0.006323"
"399006","2020-08-26","-0.021269"
"399006","2020-08-27","0.017029"
"399006","2020-08-28","0.025535"
"399006","2020-08-31","-0.010706"
"399006","2020-09-01","0.008104"
"399006","2020-09-02","0.007790"
"399006","2020-09-03","-0.008982"
"399006","2020-09-04","-0.005387"
"399006","2020-09-07","-0.033290"
"399006","2020-09-08","0.003569"
"399006","2020-09-09","-0.048001"
"399006","2020-09-10","-0.015996"
"399006","2020-09-11","0.021581"
"399006","2020-09-14","0.014185"
"399006","2020-09-15","0.008767"
"399006","2020-09-16","-0.015550"
"399006","2020-09-17","0.000987"
"399006","2020-09-18","0.015157"
"399006","2020-09-21","-0.010348"
"399006","2020-09-22","-0.005323"
"399006","2020-09-23","0.017351"
"399006","2020-09-24","-0.024623"
"399006","2020-09-25","0.001797"
"399006","2020-09-28","-0.007550"
"399006","2020-09-29","0.016711"
"399006","2020-09-30","0.004439"
"399006","2020-10-01","0.000000"
"399006","2020-10-02","0.000000"
"399006","2020-10-05","0.000000"
"399006","2020-10-06","0.000000"
"399006","2020-10-07","0.000000"
"399006","2020-10-08","0.000000"
"399006","2020-10-09","0.038130"
"399006","2020-10-12","0.039078"
"399006","2020-10-13","0.002639"
"399006","2020-10-14","-0.007352"
"399006","2020-10-15","-0.009507"
"399006","2020-10-16","-0.004918"
"399006","2020-10-19","-0.012783"
"399006","2020-10-20","0.018929"
"399006","2020-10-21","-0.014614"
"399006","2020-10-22","-0.009979"
"399006","2020-10-23","-0.027208"
"399006","2020-10-26","0.006498"
"399006","2020-10-27","0.012614"
"399006","2020-10-28","0.007438"
"399006","2020-10-29","0.011025"
"399006","2020-10-30","-0.016318"
"399006","2020-11-02","0.019776"
"399006","2020-11-03","0.013265"
"399006","2020-11-04","0.002274"
"399006","2020-11-05","0.013570"
"399006","2020-11-06","-0.019659"
"399006","2020-11-09","0.029610"
"399006","2020-11-10","-0.014492"
"399006","2020-11-11","-0.033064"
"399006","2020-11-12","0.007080"
"399006","2020-11-13","0.002334"
"399006","2020-11-16","0.002067"
"399006","2020-11-17","-0.020025"
"399006","2020-11-18","-0.014078"
"399006","2020-11-19","0.009345"
"399006","2020-11-20","0.008291"
"399006","2020-11-23","0.007223"
"399006","2020-11-24","-0.004303"
"399006","2020-11-25","-0.022158"
"399006","2020-11-26","-0.002349"
"399006","2020-11-27","0.003681"
"399006","2020-11-30","0.004925"
"399006","2020-12-01","0.025288"
"399006","2020-12-02","-0.005733"
"399006","2020-12-03","0.011012"
"399006","2020-12-04","0.006754"
"399006","2020-12-07","-0.001594"
"399006","2020-12-08","0.007262"
"399006","2020-12-09","-0.017644"
"399006","2020-12-10","0.007680"
"399006","2020-12-11","-0.011316"
"399006","2020-12-14","0.014443"
"399006","2020-12-15","0.011829"
"399006","2020-12-16","0.000647"
"399006","2020-12-17","0.009047"
"399006","2020-12-18","-0.001754"
"399006","2020-12-21","0.036578"
"399006","2020-12-22","-0.024526"
"399006","2020-12-23","0.011104"
"399006","2020-12-24","-0.007815"
"399006","2020-12-25","0.007107"
"399006","2020-12-28","0.000707"
"399006","2020-12-29","-0.010487"
"399006","2020-12-30","0.031120"
"399006","2020-12-31","0.022658"
"399006","2021-01-01","0.000000"
"399006","2021-01-04","0.037709"
"399006","2021-01-05","0.006454"
"399006","2021-01-06","0.005524"
"399006","2021-01-07","0.015186"
"399006","2021-01-08","-0.003674"
"399006","2021-01-11","-0.018382"
"399006","2021-01-12","0.028287"
"399006","2021-01-13","-0.015738"
"399006","2021-01-14","-0.013136"
"399006","2021-01-15","0.000249"
"399006","2021-01-18","0.019177"
"399006","2021-01-19","-0.020549"
"399006","2021-01-20","0.039048"
"399006","2021-01-21","0.024584"
"399006","2021-01-22","0.022693"
"399006","2021-01-25","-0.000893"
"399006","2021-01-26","-0.028876"
"399006","2021-01-27","0.006959"
"399006","2021-01-28","-0.036320"
"399006","2021-01-29","-0.010436"
"399006","2021-02-01","0.009949"
"399006","2021-02-02","0.021742"
"399006","2021-02-03","-0.001528"
"399006","2021-02-04","-0.007202"
"399006","2021-02-05","-0.002138"
"399006","2021-02-08","0.026412"
"399006","2021-02-09","0.017139"
"399006","2021-02-10","0.023864"
"399006","2021-02-11","0.000000"
"399006","2021-02-12","0.000000"
"399006","2021-02-15","0.000000"
"399006","2021-02-16","0.000000"
"399006","2021-02-17","0.000000"
"399006","2021-02-18","-0.027437"
"399006","2021-02-19","-0.010424"
"399006","2021-02-22","-0.044700"
"399006","2021-02-23","-0.008384"
"399006","2021-02-24","-0.033705"
"399006","2021-02-25","-0.010068"
"399006","2021-02-26","-0.021182"
"399006","2021-03-01","0.027672"
"399006","2021-03-02","-0.009303"
"399006","2021-03-03","0.010400"
"399006","2021-03-04","-0.048662"
"399006","2021-03-05","0.007048"
"399006","2021-03-08","-0.049836"
"399006","2021-03-09","-0.034958"
"399006","2021-03-10","0.016424"
"399006","2021-03-11","0.026104"
"399006","2021-03-12","0.003728"
"399006","2021-03-15","-0.040916"
"399006","2021-03-16","0.010629"
"399006","2021-03-17","0.011983"
"399006","2021-03-18","0.016490"
"399006","2021-03-19","-0.028089"
"399006","2021-03-22","0.010010"
"399006","2021-03-23","-0.011185"
"399006","2021-03-24","-0.012544"
"399006","2021-03-25","0.008117"
"399006","2021-03-26","0.033660"
"399006","2021-03-29","-0.004166"
"399006","2021-03-30","0.013665"
"399006","2021-03-31","-0.004626"
"399006","2021-04-01","0.020631"
"399006","2021-04-02","0.013077"
"399006","2021-04-05","0.000000"
"399006","2021-04-06","-0.007233"
"399006","2021-04-07","-0.008616"
"399006","2021-04-08","0.007049"
"399006","2021-04-09","-0.015445"
"399006","2021-04-12","-0.022769"
"399006","2021-04-13","0.008419"
"399006","2021-04-14","0.022443"
"399006","2021-04-15","-0.004908"
"399006","2021-04-16","-0.002605"
"399006","2021-04-19","0.041445"
"399006","2021-04-20","-0.000904"
"399006","2021-04-21","0.007205"
"399006","2021-04-22","0.007686"
"399006","2021-04-23","0.018743"
"399006","2021-04-26","-0.008376"
"399006","2021-04-27","0.005600"
"399006","2021-04-28","0.021618"
"399006","2021-04-29","0.000273"
"399006","2021-04-30","0.013101"
"399006","2021-05-03","0.000000"
"399006","2021-05-04","0.000000"
"399006","2021-05-05","0.000000"
"399006","2021-05-06","-0.024773"
"399006","2021-05-07","-0.034629"
"399006","2021-05-10","0.003886"
"399006","2021-05-11","-0.000130"
"399006","2021-05-12","0.013354"
"399006","2021-05-13","-0.005654"
"399006","2021-05-14","0.030639"
"399006","2021-05-17","0.026018"
"399006","2021-05-18","-0.007266"
"399006","2021-05-19","0.007961"
"399006","2021-05-20","0.009276"
"399006","2021-05-21","-0.009657"
"399006","2021-05-24","0.008489"
"399006","2021-05-25","0.027923"
"399006","2021-05-26","-0.009453"
"399006","2021-05-27","0.009153"
"399006","2021-05-28","0.001917"
"399006","2021-05-31","0.023753"
"399006","2021-06-01","-0.002693"
"399006","2021-06-02","-0.017313"
"399006","2021-06-03","-0.012716"
"399006","2021-06-04","0.012751"
"399006","2021-06-07","-0.004431"
"399006","2021-06-08","-0.006094"
"399006","2021-06-09","-0.000295"
"399006","2021-06-10","0.024281"
"399006","2021-06-11","0.003953"
"399006","2021-06-14","0.000000"
"399006","2021-06-15","-0.011008"
"399006","2021-06-16","-0.041839"
"399006","2021-06-17","0.020121"
"399006","2021-06-18","0.015880"
"399006","2021-06-21","0.009678"
"399006","2021-06-22","0.003490"
"399006","2021-06-23","0.011260"
"399006","2021-06-24","-0.011988"
"399006","2021-06-25","0.020902"
"399006","2021-06-28","0.019465"
"399006","2021-06-29","-0.001941"
"399006","2021-06-30","0.020826"
"399006","2021-07-01","-0.006275"
"399006","2021-07-02","-0.035152"
"399006","2021-07-05","0.005465"
"399006","2021-07-06","-0.017938"
"399006","2021-07-07","0.035723"
"399006","2021-07-08","0.006854"
"399006","2021-07-09","-0.006889"
"399006","2021-07-12","0.036797"
"399006","2021-07-13","-0.005598"
"399006","2021-07-14","-0.007496"
"399006","2021-07-15","0.013978"
"399006","2021-07-16","-0.029611"
"399006","2021-07-19","0.004917"
"399006","2021-07-20","0.004135"
"399006","2021-07-21","0.027789"
"399006","2021-07-22","-0.004385"
"399006","2021-07-23","-0.021037"
"399006","2021-07-26","-0.028429"
"399006","2021-07-27","-0.041050"
"399006","2021-07-28","0.016110"
"399006","2021-07-29","0.053213"
"399006","2021-07-30","-0.005648"
"399006","2021-08-02","0.015458"
"399006","2021-08-03","-0.004617"
"399006","2021-08-04","0.024703"
"399006","2021-08-05","-0.008596"
"399006","2021-08-06","-0.011776"
"399006","2021-08-09","-0.009784"
"399006","2021-08-10","0.003449"
"399006","2021-08-11","-0.009114"
"399006","2021-08-12","-0.014729"
"399006","2021-08-13","-0.012197"
"399006","2021-08-16","-0.013074"
"399006","2021-08-17","-0.023396"
"399006","2021-08-18","0.007512"
"399006","2021-08-19","0.009230"
"399006","2021-08-20","-0.026067"
"399006","2021-08-23","0.031592"
"399006","2021-08-24","0.011176"
"399006","2021-08-25","0.005429"
"399006","2021-08-26","-0.025148"
"399006","2021-08-27","-0.002260"
"399006","2021-08-30","0.004523"
"399006","2021-08-31","-0.017631"
"399006","2021-09-01","-0.008484"
"399006","2021-09-02","-0.015077"
"399006","2021-09-03","-0.011679"
"399006","2021-09-06","0.040599"
"399006","2021-09-07","0.007249"
"399006","2021-09-08","-0.009700"
"399006","2021-09-09","0.000619"
"399006","2021-09-10","0.003125"
"399006","2021-09-13","-0.011675"
"399006","2021-09-14","0.013234"
"399006","2021-09-15","-0.011168"
"399006","2021-09-16","-0.022358"
"399006","2021-09-17","0.020588"
"399006","2021-09-20","0.000000"
"399006","2021-09-21","0.000000"
"399006","2021-09-22","-0.009061"
"399006","2021-09-23","0.005732"
"399006","2021-09-24","0.007966"
"399006","2021-09-27","0.007408"
"399006","2021-09-28","-0.006229"
"399006","2021-09-29","-0.011304"
"399006","2021-09-30","0.021887"
"399006","2021-10-01","0.000000"
"399006","2021-10-04","0.000000"
"399006","2021-10-05","0.000000"
"399006","2021-10-06","0.000000"
"399006","2021-10-07","0.000000"
"399006","2021-10-08","-0.000444"
"399006","2021-10-11","-0.014496"
"399006","2021-10-12","-0.018123"
"399006","2021-10-13","0.022909"
"399006","2021-10-14","0.001737"
"399006","2021-10-15","0.018840"
"399006","2021-10-18","0.000050"
"399006","2021-10-19","0.006351"
"399006","2021-10-20","-0.003691"
"399006","2021-10-21","-0.001715"
"399006","2021-10-22","0.001654"
"399006","2021-10-25","0.016351"
"399006","2021-10-26","-0.003321"
"399006","2021-10-27","-0.005582"
"399006","2021-10-28","-0.009249"
"399006","2021-10-29","0.022056"
"399006","2021-11-01","-0.005596"
"399006","2021-11-02","0.002306"
"399006","2021-11-03","-0.003746"
"399006","2021-11-04","0.010569"
"399006","2021-11-05","-0.002824"
"399006","2021-11-08","0.008214"
"399006","2021-11-09","0.008771"
"399006","2021-11-10","-0.003014"
"399006","2021-11-11","0.009877"
"399006","2021-11-12","-0.000903"
"399006","2021-11-15","-0.008241"
"399006","2021-11-16","-0.002398"
"399006","2021-11-17","0.008137"
"399006","2021-11-18","-0.010938"
"399006","2021-11-19","0.010359"
"399006","2021-11-22","0.025378"
"399006","2021-11-23","-0.003696"
"399006","2021-11-24","-0.004039"
"399006","2021-11-25","-0.001211"
"399006","2021-11-26","-0.001607"
"399006","2021-11-29","0.009958"
"399006","2021-11-30","-0.002231"
"399006","2021-12-01","-0.006359"
"399006","2021-12-02","-0.001858"
"399006","2021-12-03","0.003390"
"399006","2021-12-06","-0.020908"
"399006","2021-12-07","-0.010908"
"399006","2021-12-08","0.016599"
"399006","2021-12-09","0.010107"
"399006","2021-12-10","0.002162"
"399006","2021-12-13","0.008701"
"399006","2021-12-14","-0.000544"
"399006","2021-12-15","-0.008670"
"399006","2021-12-16","0.007415"
"399006","2021-12-17","-0.016075"
"399006","2021-12-20","-0.029622"
"399006","2021-12-21","0.005348"
"399006","2021-12-22","0.005453"
"399006","2021-12-23","0.001485"
"399006","2021-12-24","-0.022704"
"399006","2021-12-27","-0.000999"
"399006","2021-12-28","0.010549"
"399006","2021-12-29","-0.014019"
"399006","2021-12-30","0.012462"
"399006","2021-12-31","-0.000037"
