PERMNO,date,TICKER,PRC,RET,sprtrn
17144,2020/10/05,GIS,62.68000,0.002559,0.017976
17144,2020/10/06,GIS,61.23000,-0.023133,-0.013988
17144,2020/10/07,GIS,61.59000,0.005879,0.017406
17144,2020/10/08,GIS,61.39000,0.005033,0.008007
17144,2020/10/09,GIS,61.87000,0.007819,0.008791
17144,2020/10/12,GIS,62.35000,0.007758,0.016419
17144,2020/10/13,GIS,62.72000,0.005934,-0.006307
17144,2020/10/14,GIS,62.09000,-0.010045,-0.006623
17144,2020/10/15,GIS,62.70000,0.009824,-0.001528
17144,2020/10/16,GIS,62.37000,-0.005263,0.000135
17144,2020/10/19,GIS,61.29000,-0.017316,-0.016330
17144,2020/10/20,GIS,61.12000,-0.002774,0.004727
17144,2020/10/21,GIS,60.97000,-0.002454,-0.002196
17144,2020/10/22,GIS,61.31000,0.005577,0.005219
17144,2020/10/23,GIS,61.78000,0.007666,0.003446
17144,2020/10/26,GIS,60.98000,-0.012949,-0.018590
17144,2020/10/27,GIS,61.12000,0.002296,-0.003026
17144,2020/10/28,GIS,59.52000,-0.026178,-0.035288
17144,2020/10/29,GIS,59.22000,-0.005040,0.011947
17144,2020/10/30,GIS,59.12000,-0.001689,-0.012130
17144,2020/11/02,GIS,59.73000,0.010318,0.012318
17144,2020/11/03,GIS,60.89000,0.019421,0.017799
17144,2020/11/04,GIS,60.47000,-0.006898,0.022047
17144,2020/11/05,GIS,60.56000,0.001488,0.019460
17144,2020/11/06,GIS,61.07000,0.008421,-0.000288
17144,2020/11/09,GIS,58.36000,-0.044375,0.011700
17144,2020/11/10,GIS,58.92000,0.009596,-0.001400
17144,2020/11/11,GIS,59.89000,0.016463,0.007652
17144,2020/11/12,GIS,60.49000,0.010018,-0.009979
17144,2020/11/13,GIS,60.97000,0.007935,0.013610
17144,2020/11/16,GIS,61.21000,0.003936,0.011648
17144,2020/11/17,GIS,61.28000,0.001144,-0.004792
17144,2020/11/18,GIS,61.13000,-0.002448,-0.011564
17144,2020/11/19,GIS,62.00000,0.014232,0.003946
17144,2020/11/20,GIS,61.36000,-0.010323,-0.006793
17144,2020/11/23,GIS,61.02000,-0.005541,0.005636
17144,2020/11/24,GIS,60.57000,-0.007375,0.016162
17144,2020/11/25,GIS,60.00000,-0.009411,-0.001584
17144,2020/11/27,GIS,60.13000,0.002167,0.002397
17144,2020/11/30,GIS,60.82000,0.011475,-0.004595
17144,2020/12/01,GIS,61.31000,0.008057,0.011271
17144,2020/12/02,GIS,60.22000,-0.017779,0.001791
17144,2020/12/03,GIS,60.44000,0.003653,-0.000624
17144,2020/12/04,GIS,60.44000,0.000000,0.008836
17144,2020/12/07,GIS,59.74000,-0.011582,-0.001936
17144,2020/12/08,GIS,60.40000,0.011048,0.002787
17144,2020/12/09,GIS,59.33000,-0.017715,-0.007949
17144,2020/12/10,GIS,58.87000,-0.007753,-0.001285
17144,2020/12/11,GIS,59.32000,0.007644,-0.001265
17144,2020/12/14,GIS,59.35000,0.000506,-0.004359
17144,2020/12/15,GIS,59.03000,-0.005392,0.012921
17144,2020/12/16,GIS,58.92000,-0.001863,0.001773
17144,2020/12/17,GIS,59.70000,0.013238,0.005758
17144,2020/12/18,GIS,59.40000,-0.005025,-0.003511
17144,2020/12/21,GIS,58.99000,-0.006902,-0.003906
17144,2020/12/22,GIS,58.60000,-0.006611,-0.002073
17144,2020/12/23,GIS,58.99000,0.006655,0.000746
17144,2020/12/24,GIS,59.13000,0.002373,0.003537
17144,2020/12/28,GIS,59.35000,0.003721,0.008723
17144,2020/12/29,GIS,59.15000,-0.003370,-0.002227
17144,2020/12/30,GIS,58.56000,-0.009975,0.001342
17144,2020/12/31,GIS,58.80000,0.004098,0.006439
17144,2021/01/04,GIS,59.03000,0.003912,-0.014755
17144,2021/01/05,GIS,59.09000,0.001016,0.007083
17144,2021/01/06,GIS,58.94000,-0.002539,0.005710
17144,2021/01/07,GIS,57.95000,-0.008144,0.014847
17144,2021/01/08,GIS,56.40000,-0.026747,0.005492
17144,2021/01/11,GIS,55.57000,-0.014716,-0.006555
17144,2021/01/12,GIS,54.37000,-0.021594,0.000416
17144,2021/01/13,GIS,55.39000,0.018760,0.002276
17144,2021/01/14,GIS,55.75000,0.006499,-0.003753
17144,2021/01/15,GIS,56.24000,0.008789,-0.007190
17144,2021/01/19,GIS,55.67000,-0.010135,0.008136
17144,2021/01/20,GIS,55.34000,-0.005928,0.013936
17144,2021/01/21,GIS,55.29000,-0.000903,0.000317
17144,2021/01/22,GIS,55.97000,0.012299,-0.003011
17144,2021/01/25,GIS,57.90000,0.034483,0.003616
17144,2021/01/26,GIS,59.13000,0.021244,-0.001489
17144,2021/01/27,GIS,60.40000,0.021478,-0.025678
17144,2021/01/28,GIS,59.36000,-0.017219,0.009761
17144,2021/01/29,GIS,58.10000,-0.021226,-0.019312
17144,2021/02/01,GIS,57.55000,-0.009466,0.016052
17144,2021/02/02,GIS,57.62000,0.001216,0.013898
17144,2021/02/03,GIS,56.82000,-0.013884,0.001009
17144,2021/02/04,GIS,56.90000,0.001408,0.010853
17144,2021/02/05,GIS,57.40000,0.008787,0.003897
17144,2021/02/08,GIS,57.70000,0.005226,0.007399
17144,2021/02/09,GIS,57.67000,-0.000520,-0.001113
17144,2021/02/10,GIS,58.09000,0.007283,-0.000345
17144,2021/02/11,GIS,56.91000,-0.020313,0.001662
17144,2021/02/12,GIS,57.12000,0.003690,0.004711
17144,2021/02/16,GIS,56.29000,-0.014531,-0.000569
17144,2021/02/17,GIS,56.81000,0.009238,-0.000320
17144,2021/02/18,GIS,58.02000,0.021299,-0.004416
17144,2021/02/19,GIS,56.50000,-0.026198,-0.001855
17144,2021/02/22,GIS,56.17000,-0.005841,-0.007733
17144,2021/02/23,GIS,56.82000,0.011572,0.001256
17144,2021/02/24,GIS,56.20000,-0.010912,0.011352
17144,2021/02/25,GIS,55.84000,-0.006406,-0.024479
17144,2021/02/26,GIS,55.01000,-0.014864,-0.004750
17144,2021/03/01,GIS,54.74000,-0.004908,0.023791
17144,2021/03/02,GIS,55.07000,0.006028,-0.008081
17144,2021/03/03,GIS,54.89000,-0.003269,-0.013066
17144,2021/03/04,GIS,55.29000,0.007287,-0.013417
17144,2021/03/05,GIS,56.78000,0.026949,0.019496
17144,2021/03/08,GIS,57.76000,0.017260,-0.005359
17144,2021/03/09,GIS,57.40000,-0.006233,0.014155
17144,2021/03/10,GIS,58.56000,0.020209,0.006030
17144,2021/03/11,GIS,58.13000,-0.007343,0.010395
17144,2021/03/12,GIS,58.75000,0.010666,0.001015
17144,2021/03/15,GIS,59.02000,0.004596,0.006492
17144,2021/03/16,GIS,59.38000,0.006100,-0.001570
17144,2021/03/17,GIS,59.39000,0.000168,0.002879
17144,2021/03/18,GIS,59.90000,0.008587,-0.014761
17144,2021/03/19,GIS,60.07000,0.002838,-0.000603
17144,2021/03/22,GIS,61.45000,0.022973,0.007025
17144,2021/03/23,GIS,61.19000,-0.004231,-0.007631
17144,2021/03/24,GIS,58.62000,-0.042000,-0.005467
17144,2021/03/25,GIS,59.53000,0.015524,0.005240
17144,2021/03/26,GIS,60.97000,0.024190,0.016631
17144,2021/03/29,GIS,62.49000,0.024930,-0.000868
17144,2021/03/30,GIS,61.79000,-0.011202,-0.003158
17144,2021/03/31,GIS,61.32000,-0.007606,0.003623
17144,2021/04/01,GIS,60.92000,-0.006523,0.011825
17144,2021/04/05,GIS,61.53000,0.010013,0.014438
17144,2021/04/06,GIS,61.74000,0.003413,-0.000974
17144,2021/04/07,GIS,61.39000,-0.005669,0.001475
17144,2021/04/08,GIS,60.95000,0.001140,0.004221
17144,2021/04/09,GIS,60.13000,-0.013454,0.007720
17144,2021/04/12,GIS,60.97000,0.013970,-0.000196
17144,2021/04/13,GIS,60.68000,-0.004756,0.003295
17144,2021/04/14,GIS,60.61000,-0.001154,-0.004088
17144,2021/04/15,GIS,60.55000,-0.000990,0.011094
17144,2021/04/16,GIS,61.30000,0.012386,0.003609
17144,2021/04/19,GIS,61.30000,0.000000,-0.005306
17144,2021/04/20,GIS,62.30000,0.016313,-0.006802
17144,2021/04/21,GIS,62.76000,0.007384,0.009306
17144,2021/04/22,GIS,62.03000,-0.011632,-0.009211
17144,2021/04/23,GIS,61.26000,-0.012413,0.010929
17144,2021/04/26,GIS,60.54000,-0.011753,0.001782
17144,2021/04/27,GIS,60.54000,0.000000,-0.000215
17144,2021/04/28,GIS,60.80000,0.004295,-0.000846
17144,2021/04/29,GIS,61.43000,0.010362,0.006763
17144,2021/04/30,GIS,60.86000,-0.009279,-0.007195
17144,2021/05/03,GIS,61.60000,0.012159,0.002748
17144,2021/05/04,GIS,61.80000,0.003247,-0.006678
17144,2021/05/05,GIS,61.83000,0.000485,0.000704
17144,2021/05/06,GIS,63.64000,0.029274,0.008165
17144,2021/05/07,GIS,63.05000,-0.009271,0.007373
17144,2021/05/10,GIS,63.83000,0.012371,-0.010436
17144,2021/05/11,GIS,63.11000,-0.011280,-0.008674
17144,2021/05/12,GIS,62.96000,-0.002377,-0.021449
17144,2021/05/13,GIS,63.98000,0.016201,0.012173
17144,2021/05/14,GIS,63.40000,-0.009065,0.014918
17144,2021/05/17,GIS,62.79000,-0.009621,-0.002530
17144,2021/05/18,GIS,62.93000,0.002230,-0.008517
17144,2021/05/19,GIS,62.60000,-0.005244,-0.002943
17144,2021/05/20,GIS,62.90000,0.004792,0.010555
17144,2021/05/21,GIS,63.13000,0.003657,-0.000784
17144,2021/05/24,GIS,63.05000,-0.001267,0.009911
17144,2021/05/25,GIS,62.85000,-0.003172,-0.002125
17144,2021/05/26,GIS,62.83000,-0.000318,0.001877
17144,2021/05/27,GIS,62.28000,-0.008754,0.001165
17144,2021/05/28,GIS,62.86000,0.009313,0.000769
17144,2021/06/01,GIS,62.66000,-0.003182,-0.000492
17144,2021/06/02,GIS,63.49000,0.013246,0.001447
17144,2021/06/03,GIS,63.80000,0.004883,-0.003629
17144,2021/06/04,GIS,64.03000,0.003605,0.008834
17144,2021/06/07,GIS,63.72000,-0.004841,-0.000797
17144,2021/06/08,GIS,63.19000,-0.008318,0.000175
17144,2021/06/09,GIS,62.12000,-0.016933,-0.001824
17144,2021/06/10,GIS,62.57000,0.007244,0.004652
17144,2021/06/11,GIS,62.52000,-0.000799,0.001948
17144,2021/06/14,GIS,62.65000,0.002079,0.001815
17144,2021/06/15,GIS,62.14000,-0.008140,-0.002012
17144,2021/06/16,GIS,61.15000,-0.015932,-0.005390
17144,2021/06/17,GIS,61.10000,-0.000818,-0.000436
17144,2021/06/18,GIS,59.76000,-0.021931,-0.013125
17144,2021/06/21,GIS,60.14000,0.006359,0.014002
17144,2021/06/22,GIS,60.21000,0.001164,0.005125
17144,2021/06/23,GIS,59.21000,-0.016609,-0.001083
17144,2021/06/24,GIS,59.15000,-0.001013,0.005811
17144,2021/06/25,GIS,59.63000,0.008115,0.003331
17144,2021/06/28,GIS,60.55000,0.015428,0.002315
17144,2021/06/29,GIS,60.03000,-0.008588,0.000277
17144,2021/06/30,GIS,60.93000,0.014993,0.001328
84403,2020/08/03,WWD,75.40000,0.006138,0.007181
84403,2020/08/04,WWD,74.71000,-0.009151,0.003612
84403,2020/08/05,WWD,76.76000,0.027439,0.006430
84403,2020/08/06,WWD,77.50000,0.009640,0.006428
84403,2020/08/07,WWD,80.45000,0.038064,0.000633
84403,2020/08/10,WWD,84.26000,0.047359,0.002742
84403,2020/08/11,WWD,86.00000,0.020650,-0.007969
84403,2020/08/12,WWD,85.68000,-0.003721,0.013997
84403,2020/08/13,WWD,84.65000,-0.012021,-0.002047
84403,2020/08/14,WWD,84.90000,0.003913,-0.000172
84403,2020/08/17,WWD,84.82000,-0.000942,0.002710
84403,2020/08/18,WWD,83.33000,-0.017567,0.002303
84403,2020/08/19,WWD,82.65000,-0.008160,-0.004404
84403,2020/08/20,WWD,82.10000,-0.006655,0.003159
84403,2020/08/21,WWD,81.39000,-0.008648,0.003441
84403,2020/08/24,WWD,83.84500,0.030163,0.010044
84403,2020/08/25,WWD,83.53000,-0.003757,0.003596
84403,2020/08/26,WWD,83.38000,-0.001796,0.010196
84403,2020/08/27,WWD,86.60000,0.038618,0.001673
84403,2020/08/28,WWD,87.54000,0.010855,0.006733
84403,2020/08/31,WWD,85.69000,-0.021133,-0.002195
84403,2020/09/01,WWD,85.48000,-0.002451,0.007525
84403,2020/09/02,WWD,87.07000,0.018601,0.015366
84403,2020/09/03,WWD,84.11000,-0.033996,-0.035126
84403,2020/09/04,WWD,84.50000,0.004637,-0.008133
84403,2020/09/08,WWD,82.30000,-0.026035,-0.027756
84403,2020/09/09,WWD,82.49000,0.002309,0.020145
84403,2020/09/10,WWD,80.90000,-0.019275,-0.017585
84403,2020/09/11,WWD,82.24000,0.016564,0.000533
84403,2020/09/14,WWD,83.59000,0.016415,0.012742
84403,2020/09/15,WWD,82.55000,-0.012442,0.005219
84403,2020/09/16,WWD,84.75000,0.026650,-0.004619
84403,2020/09/17,WWD,85.30000,0.006490,-0.008412
84403,2020/09/18,WWD,83.18000,-0.024853,-0.011183
84403,2020/09/21,WWD,78.14000,-0.060592,-0.011571
84403,2020/09/22,WWD,78.22000,0.001024,0.010518
84403,2020/09/23,WWD,77.06000,-0.014830,-0.023721
84403,2020/09/24,WWD,75.49000,-0.020374,0.002987
84403,2020/09/25,WWD,76.03000,0.007153,0.015977
84403,2020/09/28,WWD,78.82000,0.036696,0.016111
84403,2020/09/29,WWD,78.55000,-0.003425,-0.004813
84403,2020/09/30,WWD,80.16000,0.020497,0.008254
84403,2020/10/01,WWD,81.03000,0.010853,0.005293
84403,2020/10/02,WWD,81.85000,0.010120,-0.009572
84403,2020/10/05,WWD,83.95000,0.025657,0.017976
84403,2020/10/06,WWD,82.84000,-0.013222,-0.013988
84403,2020/10/07,WWD,84.82000,0.023902,0.017406
84403,2020/10/08,WWD,86.20000,0.016270,0.008007
84403,2020/10/09,WWD,86.74000,0.006265,0.008791
84403,2020/10/12,WWD,86.52000,-0.002536,0.016419
84403,2020/10/13,WWD,85.12000,-0.016181,-0.006307
84403,2020/10/14,WWD,84.79000,-0.003877,-0.006623
84403,2020/10/15,WWD,85.93000,0.013445,-0.001528
84403,2020/10/16,WWD,85.19000,-0.008612,0.000135
84403,2020/10/19,WWD,84.04000,-0.013499,-0.016330
84403,2020/10/20,WWD,84.21000,0.002023,0.004727
84403,2020/10/21,WWD,81.61000,-0.030875,-0.002196
84403,2020/10/22,WWD,83.98000,0.029041,0.005219
84403,2020/10/23,WWD,86.86000,0.034294,0.003446
84403,2020/10/26,WWD,83.55000,-0.038107,-0.018590
84403,2020/10/27,WWD,79.30000,-0.050868,-0.003026
84403,2020/10/28,WWD,76.77000,-0.031904,-0.035288
84403,2020/10/29,WWD,78.28000,0.019669,0.011947
84403,2020/10/30,WWD,79.55000,0.016224,-0.012130
84403,2020/11/02,WWD,84.87000,0.066876,0.012318
84403,2020/11/03,WWD,88.22000,0.039472,0.017799
84403,2020/11/04,WWD,85.55000,-0.030265,0.022047
84403,2020/11/05,WWD,89.43000,0.045354,0.019460
84403,2020/11/06,WWD,88.50000,-0.010399,-0.000288
84403,2020/11/09,WWD,99.08000,0.119548,0.011700
84403,2020/11/10,WWD,103.58000,0.045418,-0.001400
84403,2020/11/11,WWD,100.83000,-0.026550,0.007652
84403,2020/11/12,WWD,99.65000,-0.011703,-0.009979
84403,2020/11/13,WWD,105.18000,0.056310,0.013610
84403,2020/11/16,WWD,109.20000,0.038220,0.011648
84403,2020/11/17,WWD,110.31000,0.010165,-0.004792
84403,2020/11/18,WWD,107.54000,-0.025111,-0.011564
84403,2020/11/19,WWD,110.03000,0.023154,0.003946
84403,2020/11/20,WWD,108.64000,-0.012633,-0.006793
84403,2020/11/23,WWD,112.00000,0.030928,0.005636
84403,2020/11/24,WWD,114.72000,0.024286,0.016162
84403,2020/11/25,WWD,113.84000,-0.007671,-0.001584
84403,2020/11/27,WWD,114.33000,0.004304,0.002397
84403,2020/11/30,WWD,111.83000,-0.021867,-0.004595
84403,2020/12/01,WWD,113.51000,0.015023,0.011271
84403,2020/12/02,WWD,115.34000,0.016122,0.001791
84403,2020/12/03,WWD,116.73000,0.012051,-0.000624
84403,2020/12/04,WWD,117.88000,0.009852,0.008836
84403,2020/12/07,WWD,116.45000,-0.012131,-0.001936
84403,2020/12/08,WWD,117.13000,0.005839,0.002787
84403,2020/12/09,WWD,116.79000,-0.002903,-0.007949
84403,2020/12/10,WWD,118.15000,0.011645,-0.001285
84403,2020/12/11,WWD,118.23000,0.000677,-0.001265
84403,2020/12/14,WWD,116.81000,-0.012011,-0.004359
84403,2020/12/15,WWD,118.77000,0.016779,0.012921
84403,2020/12/16,WWD,116.16000,-0.021975,0.001773
84403,2020/12/17,WWD,117.99000,0.015754,0.005758
84403,2020/12/18,WWD,118.94000,0.008052,-0.003511
84403,2020/12/21,WWD,118.00000,-0.007903,-0.003906
84403,2020/12/22,WWD,119.27000,0.010763,-0.002073
